"Plot Title: 10530420"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10530420, SEN S/N: 10530420)","Coupler Detached (LGR S/N: 10530420)","Coupler Attached (LGR S/N: 10530420)","Stopped (LGR S/N: 10530420)","End Of File (LGR S/N: 10530420)"
123,07/22/20 06:30:00 PM,3.248,,,,
124,07/22/20 06:45:00 PM,3.221,,,,
125,07/22/20 07:00:00 PM,3.195,,,,
126,07/22/20 07:15:00 PM,3.195,,,,
127,07/22/20 07:30:00 PM,3.142,,,,
128,07/22/20 07:45:00 PM,3.116,,,,
129,07/22/20 08:00:00 PM,3.089,,,,
130,07/22/20 08:15:00 PM,3.063,,,,
131,07/22/20 08:30:00 PM,3.009,,,,
132,07/22/20 08:45:00 PM,2.983,,,,
133,07/22/20 09:00:00 PM,2.956,,,,
134,07/22/20 09:15:00 PM,2.930,,,,
135,07/22/20 09:30:00 PM,2.903,,,,
136,07/22/20 09:45:00 PM,2.877,,,,
137,07/22/20 10:00:00 PM,2.850,,,,
138,07/22/20 10:15:00 PM,2.797,,,,
139,07/22/20 10:30:00 PM,2.770,,,,
140,07/22/20 10:45:00 PM,2.744,,,,
141,07/22/20 11:00:00 PM,2.717,,,,
142,07/22/20 11:15:00 PM,2.690,,,,
143,07/22/20 11:30:00 PM,2.637,,,,
144,07/22/20 11:45:00 PM,2.610,,,,
145,07/23/20 12:00:00 AM,2.584,,,,
146,07/23/20 12:15:00 AM,2.530,,,,
147,07/23/20 12:30:00 AM,2.503,,,,
148,07/23/20 12:45:00 AM,2.477,,,,
149,07/23/20 01:00:00 AM,2.450,,,,
150,07/23/20 01:15:00 AM,2.423,,,,
151,07/23/20 01:30:00 AM,2.396,,,,
152,07/23/20 01:45:00 AM,2.370,,,,
153,07/23/20 02:00:00 AM,2.370,,,,
154,07/23/20 02:15:00 AM,2.343,,,,
155,07/23/20 02:30:00 AM,2.316,,,,
156,07/23/20 02:45:00 AM,2.289,,,,
157,07/23/20 03:00:00 AM,2.289,,,,
158,07/23/20 03:15:00 AM,2.262,,,,
159,07/23/20 03:30:00 AM,2.236,,,,
160,07/23/20 03:45:00 AM,2.209,,,,
161,07/23/20 04:00:00 AM,2.182,,,,
162,07/23/20 04:15:00 AM,2.155,,,,
163,07/23/20 04:30:00 AM,2.155,,,,
164,07/23/20 04:45:00 AM,2.155,,,,
165,07/23/20 05:00:00 AM,2.128,,,,
166,07/23/20 05:15:00 AM,2.128,,,,
167,07/23/20 05:30:00 AM,2.128,,,,
168,07/23/20 05:45:00 AM,2.128,,,,
169,07/23/20 06:00:00 AM,2.128,,,,
170,07/23/20 06:15:00 AM,2.128,,,,
171,07/23/20 06:30:00 AM,2.155,,,,
172,07/23/20 06:45:00 AM,2.155,,,,
173,07/23/20 07:00:00 AM,2.155,,,,
174,07/23/20 07:15:00 AM,2.182,,,,
175,07/23/20 07:30:00 AM,2.182,,,,
176,07/23/20 07:45:00 AM,2.209,,,,
177,07/23/20 08:00:00 AM,2.209,,,,
178,07/23/20 08:15:00 AM,2.209,,,,
179,07/23/20 08:30:00 AM,2.262,,,,
180,07/23/20 08:45:00 AM,2.262,,,,
181,07/23/20 09:00:00 AM,2.289,,,,
182,07/23/20 09:15:00 AM,2.316,,,,
183,07/23/20 09:30:00 AM,2.370,,,,
184,07/23/20 09:45:00 AM,2.396,,,,
185,07/23/20 10:00:00 AM,2.423,,,,
186,07/23/20 10:15:00 AM,2.477,,,,
