"Plot Title: 10324649"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10324649, SEN S/N: 10324649)","Coupler Detached (LGR S/N: 10324649)","Coupler Attached (LGR S/N: 10324649)","Stopped (LGR S/N: 10324649)","End Of File (LGR S/N: 10324649)"
1,05/20/20 01:00:00 PM,19.436,Logged,,,
2,05/20/20 02:00:00 PM,19.246,,,,
3,05/20/20 03:00:00 PM,20.984,,,,
4,05/20/20 04:00:00 PM,26.940,,,,
5,05/20/20 05:00:00 PM,28.866,,,,
6,05/20/20 06:00:00 PM,26.475,,,,
7,05/20/20 07:00:00 PM,20.388,,,,
8,05/20/20 08:00:00 PM,17.962,,,,
9,05/20/20 09:00:00 PM,18.842,,,,
10,05/20/20 10:00:00 PM,18.794,,,,
11,05/20/20 11:00:00 PM,17.891,,,,
12,05/21/20 12:00:00 AM,15.629,,,,
13,05/21/20 01:00:00 AM,13.040,,,,
14,05/21/20 02:00:00 AM,11.005,,,,
15,05/21/20 03:00:00 AM,9.312,,,,
16,05/21/20 04:00:00 AM,7.770,,,,
17,05/21/20 05:00:00 AM,6.458,,,,
18,05/21/20 06:00:00 AM,5.411,,,,
19,05/21/20 07:00:00 AM,4.947,,,,
20,05/21/20 08:00:00 AM,5.385,,,,
21,05/21/20 09:00:00 AM,7.242,,,,
22,05/21/20 10:00:00 AM,11.734,,,,
23,05/21/20 11:00:00 AM,18.913,,,,
24,05/21/20 12:00:00 PM,21.079,,,,
25,05/21/20 01:00:00 PM,26.353,,,,
26,05/21/20 02:00:00 PM,4.454,,,,
27,05/21/20 03:00:00 PM,4.246,,,,
28,05/21/20 04:00:00 PM,4.272,,,,
29,05/21/20 05:00:00 PM,4.402,,,,
30,05/21/20 06:00:00 PM,4.272,,,,
31,05/21/20 07:00:00 PM,4.272,,,,
32,05/21/20 08:00:00 PM,3.958,,,,
33,05/21/20 09:00:00 PM,3.643,,,,
34,05/21/20 10:00:00 PM,3.221,,,,
35,05/21/20 11:00:00 PM,2.823,,,,
36,05/22/20 12:00:00 AM,2.503,,,,
37,05/22/20 01:00:00 AM,2.262,,,,
38,05/22/20 02:00:00 AM,2.047,,,,
39,05/22/20 03:00:00 AM,1.859,,,,
40,05/22/20 04:00:00 AM,1.724,,,,
41,05/22/20 05:00:00 AM,1.670,,,,
42,05/22/20 06:00:00 AM,1.670,,,,
43,05/22/20 07:00:00 AM,1.670,,,,
44,05/22/20 08:00:00 AM,1.832,,,,
45,05/22/20 09:00:00 AM,2.155,,,,
46,05/22/20 10:00:00 AM,2.530,,,,
47,05/22/20 11:00:00 AM,3.221,,,,
48,05/22/20 12:00:00 PM,3.775,,,,
49,05/22/20 01:00:00 PM,4.376,,,,
50,05/22/20 02:00:00 PM,4.584,,,,
51,05/22/20 03:00:00 PM,4.714,,,,
52,05/22/20 04:00:00 PM,4.714,,,,
53,05/22/20 05:00:00 PM,4.454,,,,
54,05/22/20 06:00:00 PM,4.194,,,,
55,05/22/20 07:00:00 PM,3.906,,,,
56,05/22/20 08:00:00 PM,3.696,,,,
57,05/22/20 09:00:00 PM,3.538,,,,
58,05/22/20 10:00:00 PM,3.327,,,,
59,05/22/20 11:00:00 PM,3.116,,,,
60,05/23/20 12:00:00 AM,2.903,,,,
61,05/23/20 01:00:00 AM,2.717,,,,
62,05/23/20 02:00:00 AM,2.557,,,,
