"Plot Title: 10886778"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10886778, SEN S/N: 10886778)","Coupler Detached (LGR S/N: 10886778)","Coupler Attached (LGR S/N: 10886778)","Stopped (LGR S/N: 10886778)","End Of File (LGR S/N: 10886778)"
1,05/20/20 01:00:00 PM,19.246,Logged,,,
2,05/20/20 02:00:00 PM,19.341,,,,
3,05/20/20 03:00:00 PM,20.555,,,,
4,05/20/20 04:00:00 PM,25.817,,,,
5,05/20/20 05:00:00 PM,28.171,,,,
6,05/20/20 06:00:00 PM,26.646,,,,
7,05/20/20 07:00:00 PM,20.079,,,,
8,05/20/20 08:00:00 PM,17.796,,,,
9,05/20/20 09:00:00 PM,18.723,,,,
10,05/20/20 10:00:00 PM,18.771,,,,
11,05/20/20 11:00:00 PM,18.105,,,,
12,05/21/20 12:00:00 AM,16.010,,,,
13,05/21/20 01:00:00 AM,13.473,,,,
14,05/21/20 02:00:00 AM,11.492,,,,
15,05/21/20 03:00:00 AM,9.805,,,,
16,05/21/20 04:00:00 AM,8.270,,,,
17,05/21/20 05:00:00 AM,6.914,,,,
18,05/21/20 06:00:00 AM,5.821,,,,
19,05/21/20 07:00:00 AM,5.205,,,,
20,05/21/20 08:00:00 AM,5.437,,,,
21,05/21/20 09:00:00 AM,7.217,,,,
22,05/21/20 10:00:00 AM,11.734,,,,
23,05/21/20 11:00:00 AM,18.961,,,,
24,05/21/20 12:00:00 PM,20.984,,,,
25,05/21/20 01:00:00 PM,26.451,,,,
26,05/21/20 02:00:00 PM,26.134,,,,
27,05/21/20 03:00:00 PM,26.500,,,,
28,05/21/20 04:00:00 PM,19.698,,,,
29,05/21/20 05:00:00 PM,18.509,,,,
30,05/21/20 06:00:00 PM,18.152,,,,
31,05/21/20 07:00:00 PM,18.057,,,,
32,05/21/20 08:00:00 PM,18.152,,,,
33,05/21/20 09:00:00 PM,19.032,,,,
34,05/21/20 10:00:00 PM,18.961,,,,
35,05/21/20 11:00:00 PM,18.485,,,,
36,05/22/20 12:00:00 AM,18.247,,,,
37,05/22/20 01:00:00 AM,17.938,,,,
38,05/22/20 02:00:00 AM,17.582,,,,
39,05/22/20 03:00:00 AM,17.249,,,,
40,05/22/20 04:00:00 AM,16.820,,,,
41,05/22/20 05:00:00 AM,16.415,,,,
42,05/22/20 06:00:00 AM,16.058,,,,
43,05/22/20 07:00:00 AM,15.772,,,,
44,05/22/20 08:00:00 AM,15.581,,,,
45,05/22/20 09:00:00 AM,15.509,,,,
46,05/22/20 10:00:00 AM,15.485,,,,
47,05/22/20 11:00:00 AM,15.772,,,,
48,05/22/20 12:00:00 PM,15.891,,,,
49,05/22/20 01:00:00 PM,16.106,,,,
50,05/22/20 02:00:00 PM,16.439,,,,
51,05/22/20 03:00:00 PM,17.368,,,,
52,05/22/20 04:00:00 PM,17.582,,,,
53,05/22/20 05:00:00 PM,17.701,,,,
54,05/22/20 06:00:00 PM,17.819,,,,
55,05/22/20 07:00:00 PM,17.891,,,,
56,05/22/20 08:00:00 PM,17.938,,,,
57,05/22/20 09:00:00 PM,18.057,,,,
