"Plot Title: 10767519"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10767519, SEN S/N: 10767519)","Coupler Detached (LGR S/N: 10767519)","Coupler Attached (LGR S/N: 10767519)","Stopped (LGR S/N: 10767519)","End Of File (LGR S/N: 10767519)"
1,05/20/20 01:00:00 PM,19.413,Logged,,,
2,05/20/20 02:00:00 PM,19.436,,,,
3,05/20/20 03:00:00 PM,20.984,,,,
4,05/20/20 04:00:00 PM,23.930,,,,
5,05/20/20 05:00:00 PM,26.744,,,,
6,05/20/20 06:00:00 PM,26.891,,,,
7,05/20/20 07:00:00 PM,19.365,,,,
8,05/20/20 08:00:00 PM,17.534,,,,
9,05/20/20 09:00:00 PM,18.842,,,,
10,05/20/20 10:00:00 PM,18.771,,,,
11,05/20/20 11:00:00 PM,17.772,,,,
12,05/21/20 12:00:00 AM,15.342,,,,
13,05/21/20 01:00:00 AM,12.751,,,,
14,05/21/20 02:00:00 AM,10.858,,,,
15,05/21/20 03:00:00 AM,9.238,,,,
16,05/21/20 04:00:00 AM,7.795,,,,
17,05/21/20 05:00:00 AM,6.509,,,,
18,05/21/20 06:00:00 AM,5.488,,,,
19,05/21/20 07:00:00 AM,5.050,,,,
20,05/21/20 08:00:00 AM,5.616,,,,
21,05/21/20 09:00:00 AM,7.695,,,,
22,05/21/20 10:00:00 AM,12.847,,,,
23,05/21/20 11:00:00 AM,20.341,,,,
24,05/21/20 12:00:00 PM,23.521,,,,
25,05/21/20 01:00:00 PM,3.801,,,,
26,05/21/20 02:00:00 PM,4.298,,,,
27,05/21/20 03:00:00 PM,4.921,,,,
28,05/21/20 04:00:00 PM,5.385,,,,
29,05/21/20 05:00:00 PM,5.565,,,,
30,05/21/20 06:00:00 PM,5.591,,,,
31,05/21/20 07:00:00 PM,5.488,,,,
32,05/21/20 08:00:00 PM,5.591,,,,
33,05/21/20 09:00:00 PM,5.616,,,,
34,05/21/20 10:00:00 PM,5.488,,,,
35,05/21/20 11:00:00 PM,5.282,,,,
36,05/22/20 12:00:00 AM,5.024,,,,
37,05/22/20 01:00:00 AM,4.714,,,,
38,05/22/20 02:00:00 AM,4.376,,,,
39,05/22/20 03:00:00 AM,3.958,,,,
40,05/22/20 04:00:00 AM,3.564,,,,
41,05/22/20 05:00:00 AM,3.195,,,,
42,05/22/20 06:00:00 AM,2.903,,,,
43,05/22/20 07:00:00 AM,2.637,,,,
44,05/22/20 08:00:00 AM,2.584,,,,
45,05/22/20 09:00:00 AM,2.637,,,,
46,05/22/20 10:00:00 AM,2.797,,,,
47,05/22/20 11:00:00 AM,3.063,,,,
48,05/22/20 12:00:00 PM,3.459,,,,
49,05/22/20 01:00:00 PM,3.985,,,,
50,05/22/20 02:00:00 PM,4.376,,,,
51,05/22/20 03:00:00 PM,4.947,,,,
52,05/22/20 04:00:00 PM,5.411,,,,
53,05/22/20 05:00:00 PM,5.668,,,,
54,05/22/20 06:00:00 PM,5.821,,,,
55,05/22/20 07:00:00 PM,5.924,,,,
56,05/22/20 08:00:00 PM,5.949,,,,
57,05/22/20 09:00:00 PM,5.847,,,,
58,05/22/20 10:00:00 PM,5.668,,,,
59,05/22/20 11:00:00 PM,5.437,,,,
60,05/23/20 12:00:00 AM,5.179,,,,
61,05/23/20 01:00:00 AM,4.869,,,,
62,05/23/20 02:00:00 AM,4.506,,,,
63,05/23/20 03:00:00 AM,4.168,,,,
64,05/23/20 04:00:00 AM,3.827,,,,
65,05/23/20 05:00:00 AM,3.512,,,,
66,05/23/20 06:00:00 AM,3.221,,,,
67,05/23/20 07:00:00 AM,3.009,,,,
68,05/23/20 08:00:00 AM,2.903,,,,
69,05/23/20 09:00:00 AM,2.903,,,,
70,05/23/20 10:00:00 AM,3.089,,,,
71,05/23/20 11:00:00 AM,3.380,,,,
72,05/23/20 12:00:00 PM,3.827,,,,
73,05/23/20 01:00:00 PM,4.376,,,,
74,05/23/20 02:00:00 PM,4.869,,,,
75,05/23/20 03:00:00 PM,5.334,,,,
76,05/23/20 04:00:00 PM,5.924,,,,
77,05/23/20 05:00:00 PM,6.306,,,,
78,05/23/20 06:00:00 PM,6.636,,,,
79,05/23/20 07:00:00 PM,6.763,,,,
80,05/23/20 08:00:00 PM,6.864,,,,
81,05/23/20 09:00:00 PM,6.839,,,,
82,05/23/20 10:00:00 PM,6.560,,,,
83,05/23/20 11:00:00 PM,6.281,,,,
84,05/24/20 12:00:00 AM,6.000,,,,
85,05/24/20 01:00:00 AM,5.642,,,,
86,05/24/20 02:00:00 AM,5.257,,,,
87,05/24/20 03:00:00 AM,4.844,,,,
88,05/24/20 04:00:00 AM,4.454,,,,
89,05/24/20 05:00:00 AM,4.089,,,,
90,05/24/20 06:00:00 AM,3.775,,,,
91,05/24/20 07:00:00 AM,3.538,,,,
92,05/24/20 08:00:00 AM,3.354,,,,
93,05/24/20 09:00:00 AM,3.354,,,,
94,05/24/20 10:00:00 AM,3.406,,,,
95,05/24/20 11:00:00 AM,3.512,,,,
96,05/24/20 12:00:00 PM,3.696,,,,
97,05/24/20 01:00:00 PM,3.985,,,,
98,05/24/20 02:00:00 PM,4.272,,,,
99,05/24/20 03:00:00 PM,4.480,,,,
100,05/24/20 04:00:00 PM,4.662,,,,
101,05/24/20 05:00:00 PM,4.792,,,,
102,05/24/20 06:00:00 PM,4.869,,,,
103,05/24/20 07:00:00 PM,4.947,,,,
104,05/24/20 08:00:00 PM,4.947,,,,
105,05/24/20 09:00:00 PM,4.921,,,,
106,05/24/20 10:00:00 PM,4.844,,,,
107,05/24/20 11:00:00 PM,4.714,,,,
108,05/25/20 12:00:00 AM,4.480,,,,
109,05/25/20 01:00:00 AM,4.272,,,,
110,05/25/20 02:00:00 AM,4.037,,,,
111,05/25/20 03:00:00 AM,3.827,,,,
112,05/25/20 04:00:00 AM,3.670,,,,
113,05/25/20 05:00:00 AM,3.512,,,,
114,05/25/20 06:00:00 AM,3.433,,,,
115,05/25/20 07:00:00 AM,3.406,,,,
116,05/25/20 08:00:00 AM,3.380,,,,
117,05/25/20 09:00:00 AM,3.354,,,,
118,05/25/20 10:00:00 AM,3.354,,,,
119,05/25/20 11:00:00 AM,3.354,,,,
120,05/25/20 12:00:00 PM,3.301,,,,
121,05/25/20 01:00:00 PM,3.301,,,,
122,05/25/20 02:00:00 PM,3.354,,,,
123,05/25/20 03:00:00 PM,3.512,,,,
124,05/25/20 04:00:00 PM,3.696,,,,
125,05/25/20 05:00:00 PM,3.801,,,,
126,05/25/20 06:00:00 PM,3.906,,,,
127,05/25/20 07:00:00 PM,3.958,,,,
128,05/25/20 08:00:00 PM,4.011,,,,
129,05/25/20 09:00:00 PM,4.037,,,,
130,05/25/20 10:00:00 PM,4.011,,,,
131,05/25/20 11:00:00 PM,3.906,,,,
132,05/26/20 12:00:00 AM,3.801,,,,
133,05/26/20 01:00:00 AM,3.670,,,,
134,05/26/20 02:00:00 AM,3.538,,,,
135,05/26/20 03:00:00 AM,3.406,,,,
136,05/26/20 04:00:00 AM,3.248,,,,
137,05/26/20 05:00:00 AM,3.142,,,,
138,05/26/20 06:00:00 AM,3.009,,,,
139,05/26/20 07:00:00 AM,2.956,,,,
140,05/26/20 08:00:00 AM,2.983,,,,
141,05/26/20 09:00:00 AM,3.063,,,,
142,05/26/20 10:00:00 AM,3.168,,,,
143,05/26/20 11:00:00 AM,3.327,,,,
144,05/26/20 12:00:00 PM,3.459,,,,
145,05/26/20 01:00:00 PM,3.617,,,,
146,05/26/20 02:00:00 PM,3.906,,,,
147,05/26/20 03:00:00 PM,4.220,,,,
148,05/26/20 04:00:00 PM,4.636,,,,
149,05/26/20 05:00:00 PM,4.895,,,,
150,05/26/20 06:00:00 PM,4.714,,,,
151,05/26/20 07:00:00 PM,4.895,,,,
152,05/26/20 08:00:00 PM,5.024,,,,
153,05/26/20 09:00:00 PM,5.024,,,,
154,05/26/20 10:00:00 PM,4.921,,,,
155,05/26/20 11:00:00 PM,4.766,,,,
156,05/27/20 12:00:00 AM,4.558,,,,
157,05/27/20 01:00:00 AM,4.272,,,,
158,05/27/20 02:00:00 AM,3.985,,,,
159,05/27/20 03:00:00 AM,3.696,,,,
160,05/27/20 04:00:00 AM,3.406,,,,
161,05/27/20 05:00:00 AM,3.116,,,,
162,05/27/20 06:00:00 AM,2.850,,,,
163,05/27/20 07:00:00 AM,2.690,,,,
164,05/27/20 08:00:00 AM,2.584,,,,
165,05/27/20 09:00:00 AM,2.557,,,,
166,05/27/20 10:00:00 AM,2.637,,,,
167,05/27/20 11:00:00 AM,2.823,,,,
168,05/27/20 12:00:00 PM,3.009,,,,
169,05/27/20 01:00:00 PM,3.354,,,,
170,05/27/20 02:00:00 PM,3.749,,,,
171,05/27/20 03:00:00 PM,4.168,,,,
172,05/27/20 04:00:00 PM,4.636,,,,
173,05/27/20 05:00:00 PM,5.050,,,,
174,05/27/20 06:00:00 PM,5.257,,,,
175,05/27/20 07:00:00 PM,5.257,,,,
176,05/27/20 08:00:00 PM,5.411,,,,
177,05/27/20 09:00:00 PM,5.565,,,,
178,05/27/20 10:00:00 PM,5.488,,,,
179,05/27/20 11:00:00 PM,5.128,,,,
180,05/28/20 12:00:00 AM,4.818,,,,
181,05/28/20 01:00:00 AM,4.610,,,,
182,05/28/20 02:00:00 AM,4.376,,,,
183,05/28/20 03:00:00 AM,4.168,,,,
184,05/28/20 04:00:00 AM,3.985,,,,
185,05/28/20 05:00:00 AM,3.801,,,,
186,05/28/20 06:00:00 AM,3.643,,,,
187,05/28/20 07:00:00 AM,3.538,,,,
188,05/28/20 08:00:00 AM,3.512,,,,
189,05/28/20 09:00:00 AM,3.564,,,,
190,05/28/20 10:00:00 AM,3.801,,,,
191,05/28/20 11:00:00 AM,4.324,,,,
192,05/28/20 12:00:00 PM,4.480,,,,
193,05/28/20 01:00:00 PM,4.818,,,,
194,05/28/20 02:00:00 PM,5.231,,,,
195,05/28/20 03:00:00 PM,5.411,,,,
196,05/28/20 04:00:00 PM,5.539,,,,
197,05/28/20 05:00:00 PM,5.898,,,,
198,05/28/20 06:00:00 PM,6.026,,,,
199,05/28/20 07:00:00 PM,6.128,,,,
200,05/28/20 08:00:00 PM,6.153,,,,
201,05/28/20 09:00:00 PM,6.051,,,,
202,05/28/20 10:00:00 PM,5.847,,,,
203,05/28/20 11:00:00 PM,5.642,,,,
204,05/29/20 12:00:00 AM,5.385,,,,
205,05/29/20 01:00:00 AM,5.102,,,,
206,05/29/20 02:00:00 AM,4.818,,,,
207,05/29/20 03:00:00 AM,4.558,,,,
208,05/29/20 04:00:00 AM,4.350,,,,
209,05/29/20 05:00:00 AM,4.115,,,,
210,05/29/20 06:00:00 AM,3.906,,,,
211,05/29/20 07:00:00 AM,3.722,,,,
212,05/29/20 08:00:00 AM,3.643,,,,
213,05/29/20 09:00:00 AM,3.591,,,,
214,05/29/20 10:00:00 AM,3.643,,,,
215,05/29/20 11:00:00 AM,3.932,,,,
216,05/29/20 12:00:00 PM,4.298,,,,
217,05/29/20 01:00:00 PM,4.792,,,,
218,05/29/20 02:00:00 PM,5.719,,,,
219,05/29/20 03:00:00 PM,6.433,,,,
220,05/29/20 04:00:00 PM,6.965,,,,
221,05/29/20 05:00:00 PM,7.268,,,,
222,05/29/20 06:00:00 PM,7.720,,,,
223,05/29/20 07:00:00 PM,7.845,,,,
224,05/29/20 08:00:00 PM,7.845,,,,
225,05/29/20 09:00:00 PM,7.745,,,,
226,05/29/20 10:00:00 PM,7.544,,,,
227,05/29/20 11:00:00 PM,7.268,,,,
228,05/30/20 12:00:00 AM,6.914,,,,
229,05/30/20 01:00:00 AM,6.535,,,,
230,05/30/20 02:00:00 AM,6.102,,,,
231,05/30/20 03:00:00 AM,5.719,,,,
232,05/30/20 04:00:00 AM,5.360,,,,
233,05/30/20 05:00:00 AM,5.050,,,,
234,05/30/20 06:00:00 AM,4.766,,,,
235,05/30/20 07:00:00 AM,4.558,,,,
236,05/30/20 08:00:00 AM,4.376,,,,
237,05/30/20 09:00:00 AM,4.350,,,,
