Hydrolab DS5 46711
"Log File Name : July 17 DS 3"
"Setup Date (M/D/YYYY) : 7/17/2008"
"Setup Time (HH:MM:SS) : 11:56:24"
"Starting Date (M/D/YYYY) : 7/17/2008"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 9/17/2008"
"Stopping Time (HH:MM:SS) : 12:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","mS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","%Left",""

7/17/2008,12:00:00,"","16.94","","0.0","","1498","","2.0","","104.5","","9.95","","50",""
7/17/2008,12:15:00,"","11.68","","0.2","","527","","9.1","","94.1","","10.04","","100",""
7/17/2008,12:30:00,"","11.70","","0.2","","413","","9.4","","94.2","","10.06","","100",""
7/17/2008,12:45:00,"","11.74","","0.2","","421","","8.4","","94.4","","10.07","","100",""
7/17/2008,13:00:00,"","11.76","","0.2","","399","","7.9","","94.5","","10.08","","100",""
7/17/2008,13:15:00,"","11.77","","0.2","","316","","7.4","","94.6","","10.08","","100",""
7/17/2008,13:30:00,"","11.78","","0.2","","245","","7.7","","94.6","","10.08","","100",""
7/17/2008,13:45:00,"","11.79","","0.2","","318","","9.2","","94.8","","10.10","","100",""
7/17/2008,14:00:00,"","11.80","","0.2","","334","","8.9","","94.9","","10.10","","100",""
7/17/2008,14:15:00,"","11.80","","0.2","","267","","8.4","","94.9","","10.10","","100",""
7/17/2008,14:30:00,"","11.80","","0.2","","232","","8.2","","94.9","","10.10","","100",""
7/17/2008,14:45:00,"","11.80","","0.2","","199","","8.1","","95.0","","10.11","","100",""
7/17/2008,15:00:00,"","11.79","","0.2","","251","","7.5","","94.9","","10.11","","100",""
7/17/2008,15:15:00,"","11.79","","0.2","","298","","7.3","","95.0","","10.12","","100",""
7/17/2008,15:30:00,"","11.79","","0.2","","266","","7.2","","95.0","","10.12","","100",""
7/17/2008,15:45:00,"","11.78","","0.2","","217","","7.4","","95.1","","10.13","","100",""
