Hydrolab DS5 46712
"Log File Name : July 9 DS 4"
"Setup Date (M/D/YYYY) : 7/9/2008"
"Setup Time (HH:MM:SS) : 14:58:44"
"Starting Date (M/D/YYYY) : 7/9/2008"
"Starting Time (HH:MM:SS) : 15:15:44"
"Stopping Date (M/D/YYYY) : 9/9/2008"
"Stopping Time (HH:MM:SS) : 12:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","mS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","%Left",""

7/9/2008,15:15:44,"","10.65","","0.2","","461","","8.8","","96.4","","10.54","","100",""
7/9/2008,15:30:44,"","10.76","","0.2","","378","","11.7","","96.5","","10.53","","100",""
7/9/2008,15:45:44,"","10.78","","0.2","","400","","10.4","","96.5","","10.52","","100",""
7/9/2008,16:00:44,"","10.80","","0.2","","288","","9.8","","96.8","","10.55","","100",""
7/9/2008,16:15:44,"","10.85","","0.2","","277","","9.9","","97.1","","10.57","","100",""
7/9/2008,16:30:44,"","10.95","","0.1","","1223","","8.6","","97.3","","10.57","","100",""
7/9/2008,16:45:44,"","11.00","","0.1","","269","","7.6","","97.6","","10.59","","100",""
7/9/2008,17:00:44,"","11.07","","0.1","","329","","8.6","","98.0","","10.61","","100",""
7/9/2008,17:15:44,"","11.16","","0.1","","495","","8.1","","98.1","","10.60","","100",""
7/9/2008,17:30:44,"","11.22","","0.1","","1097","","7.0","","98.4","","10.62","","100",""
7/9/2008,17:45:44,"","11.28","","0.1","","1137","","6.5","","98.6","","10.63","","100",""
7/9/2008,18:00:44,"","11.34","","0.1","","1046","","5.9","","98.6","","10.62","","100",""
7/9/2008,18:15:44,"","11.37","","0.1","","1027","","7.1","","98.9","","10.64","","100",""
7/9/2008,18:30:44,"","11.40","","0.1","","316","","5.8","","98.9","","10.63","","100",""
7/9/2008,18:45:44,"","11.39","","0.1","","957","","6.0","","99.0","","10.64","","100",""
7/9/2008,19:00:44,"","11.43","","0.1","","881","","6.0","","98.9","","10.62","","100",""
