Hydrolab DS5 46712
"Log File Name : July 17 DS 4"
"Setup Date (M/D/YYYY) : 7/17/2008"
"Setup Time (HH:MM:SS) : 14:30:06"
"Starting Date (M/D/YYYY) : 7/17/2008"
"Starting Time (HH:MM:SS) : 14:45:00"
"Stopping Date (M/D/YYYY) : 9/17/2008"
"Stopping Time (HH:MM:SS) : 12:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","mS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","%Left",""

7/17/2008,14:45:00,"","12.01","","0.2","","292","","7.4","","97.0","","10.28","","100",""
7/17/2008,15:00:00,"","12.01","","0.2","","389","","13.2","","96.9","","10.27","","100",""
7/17/2008,15:15:00,"","12.02","","0.2","","457","","10.6","","97.0","","10.28","","100",""
7/17/2008,15:30:00,"","12.03","","0.2","","401","","8.4","","97.2","","10.30","","100",""
7/17/2008,15:45:00,"","12.04","","0.2","","314","","9.2","","97.3","","10.31","","100",""
7/17/2008,16:00:00,"","12.04","","0.2","","321","","6.9","","97.3","","10.30","","100",""
7/17/2008,16:15:00,"","12.04","","0.2","","366","","5.4","","97.2","","10.30","","100",""
7/17/2008,16:30:00,"","12.04","","0.2","","355","","4.5","","97.4","","10.31","","100",""
7/17/2008,16:45:00,"","12.04","","0.2","","417","","4.2","","97.3","","10.30","","100",""
7/17/2008,17:00:00,"","12.04","","0.2","","346","","5.8","","97.4","","10.31","","100",""
7/17/2008,17:15:00,"","12.04","","0.2","","338","","7.6","","97.3","","10.30","","100",""
7/17/2008,17:30:00,"","12.04","","0.2","","340","","6.2","","97.3","","10.31","","100",""
7/17/2008,17:45:00,"","12.04","","0.2","","228","","5.3","","97.4","","10.31","","100",""
7/17/2008,18:00:00,"","12.02","","0.2","","140","","4.5","","97.3","","10.31","","100",""
7/17/2008,18:15:00,"","11.99","","0.2","","149","","5.0","","97.0","","10.28","","100",""
7/17/2008,18:30:00,"","11.97","","0.2","","444","","4.1","","97.1","","10.30","","100",""
