Hydrolab DS5 46710
"Log File Name : July 16 DS 2"
"Setup Date (M/D/YYYY) : 7/16/2008"
"Setup Time (HH:MM:SS) : 14:33:49"
"Starting Date (M/D/YYYY) : 7/16/2008"
"Starting Time (HH:MM:SS) : 14:45:00"
"Stopping Date (M/D/YYYY) : 9/16/2008"
"Stopping Time (HH:MM:SS) : 12:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","mS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","%Left",""

7/16/2008,14:45:00,"","20.79","","0.0","","1","","2.8","","109.2","","9.62","","100",""
7/16/2008,15:00:00,"","12.48","","0.2","","1","","5.2","","99.9","","10.47","","100",""
7/16/2008,15:15:00,"","12.61","","0.2","","1","","6.6","","100.0","","10.45","","100",""
7/16/2008,15:30:00,"","12.73","","0.2","","0","","7.3","","100.2","","10.45","","100",""
7/16/2008,15:45:00,"","12.80","","0.2","","1","","5.0","","100.3","","10.44","","100",""
7/16/2008,16:00:00,"","12.80","","0.2","","0","","7.2","","100.1","","10.42","","100",""
7/16/2008,16:15:00,"","12.83","","0.2","","1","","4.2","","100.1","","10.42","","100",""
7/16/2008,16:30:00,"","12.83","","0.2","","0","","5.5","","99.9","","10.39","","100",""
7/16/2008,16:45:00,"","12.80","","0.2","","0","","4.4","","100.0","","10.40","","100",""
7/16/2008,17:00:00,"","12.81","","0.2","","1","","4.1","","99.8","","10.39","","100",""
7/16/2008,17:15:00,"","12.86","","0.2","","1","","3.3","","99.8","","10.38","","100",""
7/16/2008,17:30:00,"","12.91","","0.2","","1","","4.0","","99.9","","10.37","","100",""
7/16/2008,17:45:00,"","12.99","","0.2","","0","","3.3","","100.2","","10.38","","100",""
7/16/2008,18:00:00,"","13.07","","0.2","","1","","2.9","","100.1","","10.35","","100",""
7/16/2008,18:15:00,"","13.10","","0.2","","1","","2.6","","100.0","","10.34","","100",""
7/16/2008,18:30:00,"","13.11","","0.2","","1","","2.3","","100.0","","10.33","","98",""
