Hydrolab DS5 46710
"Log File Name : July 2 DS 2"
"Setup Date (M/D/YYYY) : 7/2/2008"
"Setup Time (HH:MM:SS) : 15:22:11"
"Starting Date (M/D/YYYY) : 7/2/2008"
"Starting Time (HH:MM:SS) : 15:32:00"
"Stopping Date (M/D/YYYY) : 9/2/2008"
"Stopping Time (HH:MM:SS) : 13:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","mS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","%Left",""

7/2/2008,15:32:00,"","22.53","","0.0","","1","","3.1","","113.6","","9.68","","100",""
7/2/2008,15:47:00,"","9.99","","0.2","","0","","32.2","","101.6","","11.28","","100",""
7/2/2008,16:02:00,"","10.10","","0.2","","0","","34.6","","101.4","","11.23","","100",""
7/2/2008,16:17:00,"","10.19","","0.2","","1","","33.8","","101.4","","11.21","","100",""
7/2/2008,16:32:00,"","10.29","","0.2","","0","","34.9","","101.5","","11.19","","100",""
7/2/2008,16:47:00,"","10.38","","0.2","","1","","37.6","","101.5","","11.17","","100",""
7/2/2008,17:02:00,"","10.46","","0.2","","0","","31.1","","101.4","","11.14","","100",""
7/2/2008,17:17:00,"","10.53","","0.2","","1","","29.6","","101.4","","11.12","","100",""
7/2/2008,17:32:00,"","10.60","","0.2","","1","","28.7","","101.3","","11.09","","100",""
7/2/2008,17:47:00,"","10.64","","0.2","","0","","29.3","","101.3","","11.08","","100",""
7/2/2008,18:02:00,"","10.69","","0.2","","1","","29.7","","101.1","","11.05","","100",""
7/2/2008,18:17:00,"","10.74","","0.2","","1","","28.4","","101.2","","11.04","","100",""
7/2/2008,18:32:00,"","10.78","","0.2","","0","","28.8","","101.1","","11.02","","100",""
7/2/2008,18:47:00,"","10.82","","0.2","","1","","27.7","","100.8","","10.98","","100",""
7/2/2008,19:02:00,"","10.84","","0.2","","0","","27.4","","100.6","","10.95","","100",""
7/2/2008,19:17:00,"","10.86","","0.2","","0","","25.9","","100.5","","10.93","","98",""
