Hydrolab DS5 45497
"Log File Name : July 11 DS 1"
"Setup Date (M/D/YYYY) : 7/11/2008"
"Setup Time (HH:MM:SS) : 13:28:13"
"Starting Date (M/D/YYYY) : 7/11/2008"
"Starting Time (HH:MM:SS) : 13:40:00"
"Stopping Date (M/D/YYYY) : 9/11/2008"
"Stopping Time (HH:MM:SS) : 12:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","mS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","%Left",""

7/11/2008,13:40:00,"","10.98","","0.2","","176","","0.7","","93.9","","10.19","","100",""
7/11/2008,13:55:00,"","10.97","","0.2","","503","","0.0","","100.9","","10.95","","100",""
7/11/2008,14:10:00,"","10.98","","0.2","","657","","0.0","","101.0","","10.96","","100",""
7/11/2008,14:25:00,"","11.08","","0.2","","297","","0.0","","101.2","","10.95","","100",""
7/11/2008,14:40:00,"","11.14","","0.2","","355","","0.0","","101.3","","10.95","","100",""
7/11/2008,14:55:00,"","11.16","","0.2","","275","","0.0","","101.3","","10.95","","100",""
7/11/2008,15:10:00,"","11.27","","0.2","","224","","12.4","","101.6","","10.95","","100",""
7/11/2008,15:25:00,"","11.36","","0.2","","225","","2.4","","101.8","","10.95","","100",""
7/11/2008,15:40:00,"","11.52","","0.2","","300","","0.0","","102.1","","10.94","","100",""
7/11/2008,15:55:00,"","11.62","","0.2","","300","","0.2","","102.3","","10.93","","100",""
7/11/2008,16:10:00,"","11.70","","0.2","","299","","0.6","","102.4","","10.93","","100",""
7/11/2008,16:25:00,"","11.73","","0.2","","293","","0.1","","102.4","","10.92","","100",""
7/11/2008,16:40:00,"","11.69","","0.2","","209","","0.6","","102.3","","10.92","","100",""
7/11/2008,16:55:00,"","11.66","","0.2","","89","","0.1","","102.0","","10.89","","100",""
7/11/2008,17:10:00,"","11.63","","0.2","","31","","38.4","","101.7","","10.87","","100",""
7/11/2008,17:25:00,"","11.61","","0.2","","240","","11.6","","101.3","","10.84","","100",""
