Hydrolab DS5 45497
"Log File Name : July 16 DS 1"
"Setup Date (M/D/YYYY) : 7/16/2008"
"Setup Time (HH:MM:SS) : 11:28:24"
"Starting Date (M/D/YYYY) : 7/16/2008"
"Starting Time (HH:MM:SS) : 11:45:00"
"Stopping Date (M/D/YYYY) : 9/16/2008"
"Stopping Time (HH:MM:SS) : 12:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","mS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","%Left",""

7/16/2008,11:45:00,"","10.85","","0.2","","925","","0.0","","98.0","","10.66","","100",""
7/16/2008,12:00:00,"","10.95","","0.2","","1411","","0.0","","98.2","","10.66","","100",""
7/16/2008,12:15:00,"","11.08","","0.2","","1113","","0.0","","98.6","","10.67","","100",""
7/16/2008,12:30:00,"","11.21","","0.2","","1139","","0.0","","98.9","","10.68","","100",""
7/16/2008,12:45:00,"","11.30","","0.2","","494","","0.0","","99.2","","10.68","","100",""
7/16/2008,13:00:00,"","11.39","","0.2","","812","","0.0","","99.3","","10.67","","100",""
7/16/2008,13:15:00,"","11.46","","0.2","","643","","0.0","","99.6","","10.69","","100",""
7/16/2008,13:30:00,"","11.52","","0.2","","733","","0.0","","99.8","","10.69","","100",""
7/16/2008,13:45:00,"","11.61","","0.2","","528","","0.0","","100.0","","10.69","","100",""
7/16/2008,14:00:00,"","11.74","","0.2","","997","","0.0","","100.4","","10.70","","100",""
7/16/2008,14:15:00,"","11.86","","0.2","","1049","","0.0","","100.9","","10.73","","100",""
7/16/2008,14:30:00,"","12.00","","0.2","","860","","0.0","","101.0","","10.70","","100",""
7/16/2008,14:45:00,"","12.14","","0.2","","516","","0.0","","101.1","","10.68","","100",""
7/16/2008,15:00:00,"","12.26","","0.2","","216","","0.0","","101.7","","10.71","","100",""
7/16/2008,15:15:00,"","12.38","","0.2","","204","","0.0","","101.6","","10.67","","100",""
7/16/2008,15:30:00,"","12.51","","0.2","","191","","0.0","","101.9","","10.67","","100",""
