Hydrolab DS5 45497
"Log File Name : June 23 2009 DS4"
"Setup Date (M/D/YYYY) : 6/23/2009"
"Setup Time (HH:MM:SS) : 12:09:02"
"Starting Date (M/D/YYYY) : 6/23/2009"
"Starting Time (HH:MM:SS) : 12:30:00"
"Stopping Date (M/D/YYYY) : 8/23/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

6/23/2009,12:30:00,"","9.85","","132","","84","","32.4","","93.2","","10.40","","12.3",""
6/23/2009,12:45:00,"","9.85","","132","","65","","28.0","","93.1","","10.39","","12.3",""
6/23/2009,13:00:00,"","9.84","","132","","54","","29.5","","93.1","","10.39","","12.3",""
6/23/2009,13:15:00,"","9.83","","132","","59","","26.4","","93.0","","10.38","","12.3",""
6/23/2009,13:30:00,"","9.81","","132","","58","","24.7","","92.9","","10.38","","12.3",""
6/23/2009,13:45:00,"","9.80","","132","","107","","24.6","","93.0","","10.39","","12.3",""
6/23/2009,14:00:00,"","9.78","","132","","81","","24.7","","93.0","","10.40","","12.3",""
6/23/2009,14:15:00,"","9.75","","133","","65","","23.0","","93.0","","10.40","","12.3",""
6/23/2009,14:30:00,"","9.72","","133","","62","","25.0","","92.9","","10.39","","12.2",""
6/23/2009,14:45:00,"","9.70","","133","","67","","26.6","","92.8","","10.39","","12.2",""
6/23/2009,15:00:00,"","9.68","","133","","92","","26.0","","93.1","","10.43","","12.2",""
6/23/2009,15:15:00,"","9.68","","133","","122","","22.7","","92.9","","10.41","","12.2",""
6/23/2009,15:30:00,"","9.67","","133","","95","","26.4","","92.9","","10.41","","12.2",""
6/23/2009,15:45:00,"","9.66","","134","","68","","22.3","","93.0","","10.42","","12.2",""
6/23/2009,16:00:00,"","9.63","","134","","56","","21.4","","92.8","","10.40","","12.2",""
6/23/2009,16:15:00,"","9.60","","134","","46","","20.6","","92.6","","10.40","","12.2",""
6/23/2009,16:30:00,"","9.58","","134","","44","","23.6","","92.9","","10.43","","12.2",""
6/23/2009,16:45:00,"","9.56","","134","","56","","19.7","","92.7","","10.42","","12.2",""
6/23/2009,17:00:00,"","9.54","","134","","63","","18.7","","92.7","","10.42","","12.2",""
6/23/2009,17:15:00,"","9.53","","134","","67","","19.4","","92.8","","10.44","","12.2",""
6/23/2009,17:30:00,"","9.51","","135","","66","","18.6","","92.6","","10.42","","12.2",""
6/23/2009,17:45:00,"","9.49","","134","","53","","17.6","","92.6","","10.42","","12.2",""
6/23/2009,18:00:00,"","9.47","","135","","50","","16.3","","92.7","","10.44","","12.2",""
6/23/2009,18:15:00,"","9.45","","135","","47","","16.1","","92.8","","10.46","","12.2",""
6/23/2009,18:30:00,"","9.43","","135","","40","","15.5","","92.6","","10.43","","12.2",""
6/23/2009,18:45:00,"","9.42","","135","","39","","15.4","","92.5","","10.43","","12.2",""
6/23/2009,19:00:00,"","9.40","","135","","44","","14.7","","92.5","","10.43","","12.1",""
6/23/2009,19:15:00,"","9.39","","135","","49","","15.0","","92.6","","10.45","","12.2",""
6/23/2009,19:30:00,"","9.38","","135","","53","","15.3","","92.6","","10.45","","12.2",""
