Hydrolab DS5 45497
"Log File Name : Aug 4 2009 DS4"
"Setup Date (M/D/YYYY) : 8/4/2009"
"Setup Time (HH:MM:SS) : 14:25:36"
"Starting Date (M/D/YYYY) : 8/4/2009"
"Starting Time (HH:MM:SS) : 14:45:00"
"Stopping Date (M/D/YYYY) : 10/4/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

8/4/2009,14:45:00,"","11.83","","167","","2","","198.9","","99.2","","10.77","","12.3",""
8/4/2009,15:00:00,"","11.86","","169","","30","","0.7","","100.0","","10.85","","12.3",""
8/4/2009,15:15:00,"","12.03","","164","","35","","53.6","","98.8","","10.68","","12.3",""
8/4/2009,15:30:00,"","11.96","","163","","29","","0.4","","100.2","","10.84","","12.3",""
8/4/2009,15:45:00,"","11.98","","163","","27","","0.0","","100.1","","10.83","","12.3",""
8/4/2009,16:00:00,"","12.02","","163","","27","","0.2","","100.2","","10.83","","12.2",""
8/4/2009,16:15:00,"","12.10","","163","","32","","0.0","","100.5","","10.84","","12.3",""
8/4/2009,16:30:00,"","12.17","","163","","34","","0.5","","100.7","","10.85","","12.2",""
8/4/2009,16:45:00,"","12.28","","163","","31","","0.0","","101.2","","10.87","","12.2",""
8/4/2009,17:00:00,"","12.33","","163","","29","","0.0","","101.5","","10.89","","12.2",""
8/4/2009,17:15:00,"","12.37","","163","","32","","0.0","","101.7","","10.91","","12.2",""
8/4/2009,17:30:00,"","12.41","","163","","27","","0.0","","101.6","","10.89","","12.2",""
8/4/2009,17:45:00,"","12.39","","164","","29","","0.0","","101.5","","10.88","","12.2",""
8/4/2009,18:00:00,"","12.45","","163","","32","","0.4","","102.0","","10.91","","12.2",""
8/4/2009,18:15:00,"","12.43","","164","","26","","0.4","","101.7","","10.89","","12.2",""
8/4/2009,18:30:00,"","12.45","","164","","28","","1.7","","101.6","","10.87","","12.2",""
8/4/2009,18:45:00,"","12.43","","164","","26","","0.6","","101.3","","10.85","","12.2",""
8/4/2009,19:00:00,"","12.45","","164","","26","","0.0","","101.5","","10.87","","12.2",""
8/4/2009,19:15:00,"","12.43","","164","","31","","0.0","","101.0","","10.81","","12.2",""
8/4/2009,19:30:00,"","12.38","","164","","26","","1.8","","100.5","","10.78","","12.2",""
8/4/2009,19:45:00,"","12.36","","164","","24","","0.1","","100.3","","10.76","","12.2",""
8/4/2009,20:00:00,"","12.33","","164","","26","","0.0","","100.1","","10.75","","12.2",""
8/4/2009,20:15:00,"","12.29","","164","","24","","0.0","","99.7","","10.71","","12.2",""
8/4/2009,20:30:00,"","12.26","","164","","29","","0.4","","99.4","","10.69","","12.2",""
8/4/2009,20:45:00,"","12.23","","164","","26","","0.0","","98.6","","10.61","","12.2",""
8/4/2009,21:00:00,"","12.20","","164","","24","","0.4","","98.3","","10.58","","12.2",""
8/4/2009,21:15:00,"","12.16","","164","","25","","0.0","","98.0","","10.56","","12.2",""
8/4/2009,21:30:00,"","12.15","","164","","24","","0.0","","97.6","","10.52","","12.2",""
8/4/2009,21:45:00,"","12.12","","164","","25","","0.0","","97.2","","10.48","","12.1",""
