Hydrolab DS5 46712
"Log File Name : June 23 2009 DS3"
"Setup Date (M/D/YYYY) : 6/23/2009"
"Setup Time (HH:MM:SS) : 10:52:14"
"Starting Date (M/D/YYYY) : 6/23/2009"
"Starting Time (HH:MM:SS) : 11:15:00"
"Stopping Date (M/D/YYYY) : 8/23/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

6/23/2009,11:15:00,"","9.81","","141","","241","","23.7","","94.9","","10.60","","12.2",""
6/23/2009,11:30:00,"","9.83","","142","","316","","23.6","","94.8","","10.59","","12.2",""
6/23/2009,11:45:00,"","9.84","","142","","168","","23.6","","95.1","","10.61","","12.3",""
6/23/2009,12:00:00,"","9.84","","142","","160","","23.8","","95.1","","10.61","","12.3",""
6/23/2009,12:15:00,"","9.83","","142","","260","","23.4","","94.8","","10.59","","12.3",""
6/23/2009,12:30:00,"","9.81","","142","","148","","24.5","","94.9","","10.60","","12.3",""
6/23/2009,12:45:00,"","9.80","","142","","91","","25.9","","94.9","","10.60","","12.2",""
6/23/2009,13:00:00,"","9.78","","142","","59","","24.8","","94.8","","10.59","","12.2",""
6/23/2009,13:15:00,"","9.76","","142","","101","","24.2","","94.9","","10.61","","12.2",""
6/23/2009,13:30:00,"","9.74","","143","","95","","22.9","","94.8","","10.60","","12.2",""
6/23/2009,13:45:00,"","9.72","","143","","92","","23.0","","94.7","","10.60","","12.2",""
6/23/2009,14:00:00,"","9.70","","143","","134","","21.3","","94.8","","10.61","","12.2",""
6/23/2009,14:15:00,"","9.68","","143","","71","","18.9","","94.7","","10.61","","12.2",""
6/23/2009,14:30:00,"","9.66","","144","","62","","18.4","","94.6","","10.61","","12.2",""
6/23/2009,14:45:00,"","9.64","","144","","117","","17.8","","94.8","","10.63","","12.2",""
6/23/2009,15:00:00,"","9.63","","143","","134","","18.6","","94.6","","10.62","","12.2",""
6/23/2009,15:15:00,"","9.62","","144","","226","","16.9","","94.7","","10.62","","12.2",""
6/23/2009,15:30:00,"","9.63","","144","","252","","17.2","","94.7","","10.62","","12.2",""
6/23/2009,15:45:00,"","9.62","","144","","97","","17.5","","94.7","","10.62","","12.2",""
6/23/2009,16:00:00,"","9.61","","144","","88","","16.6","","94.9","","10.64","","12.2",""
6/23/2009,16:15:00,"","9.59","","145","","41","","16.4","","94.8","","10.64","","12.2",""
6/23/2009,16:30:00,"","9.57","","144","","49","","15.0","","94.6","","10.63","","12.2",""
6/23/2009,16:45:00,"","9.56","","145","","70","","15.8","","94.7","","10.64","","12.2",""
6/23/2009,17:00:00,"","9.55","","145","","92","","15.1","","94.6","","10.63","","12.2",""
6/23/2009,17:15:00,"","9.54","","145","","91","","14.8","","94.7","","10.65","","12.2",""
6/23/2009,17:30:00,"","9.54","","145","","96","","15.9","","94.7","","10.64","","12.2",""
6/23/2009,17:45:00,"","9.52","","145","","68","","14.6","","94.7","","10.65","","12.2",""
6/23/2009,18:00:00,"","9.51","","145","","56","","14.2","","94.6","","10.64","","12.2",""
6/23/2009,18:15:00,"","9.49","","145","","46","","14.1","","94.5","","10.64","","12.1",""
