Hydrolab DS5 46712
"Log File Name : Aug 18 2009 DS3"
"Setup Date (M/D/YYYY) : 8/18/2009"
"Setup Time (HH:MM:SS) : 11:10:26"
"Starting Date (M/D/YYYY) : 8/18/2009"
"Starting Time (HH:MM:SS) : 11:30:00"
"Stopping Date (M/D/YYYY) : 10/18/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

8/18/2009,11:30:00,"","9.17","","176","?","187","","2.7","","94.2","","10.77","","12.1",""
8/18/2009,11:45:00,"","9.17","","176","","172","","2.4","","94.3","","10.78","","12.2",""
8/18/2009,12:00:00,"","9.17","","176","","166","","2.3","","94.7","","10.82","","12.2",""
8/18/2009,12:15:00,"","9.17","","176","","230","","2.4","","95.1","","10.87","","12.2",""
8/18/2009,12:30:00,"","9.18","","176","","317","","1.9","","95.4","","10.90","","12.2",""
8/18/2009,12:45:00,"","9.20","","176","","454","","2.2","","95.7","","10.93","","12.2",""
8/18/2009,13:00:00,"","9.20","","176","","200","","2.3","","96.1","","10.98","","12.2",""
8/18/2009,13:15:00,"","9.21","","176","","350","","2.2","","96.5","","11.02","","12.2",""
8/18/2009,13:30:00,"","9.23","","176","","346","","2.5","","96.9","","11.07","","12.2",""
8/18/2009,13:45:00,"","9.23","","176","","273","","1.8","","97.2","","11.09","","12.2",""
8/18/2009,14:00:00,"","9.24","","176","","286","","2.5","","97.5","","11.13","","12.2",""
8/18/2009,14:15:00,"","9.24","","176","","314","","1.9","","97.7","","11.15","","12.2",""
8/18/2009,14:30:00,"","9.26","","176","","257","","2.4","","98.2","","11.20","","12.1",""
8/18/2009,14:45:00,"","9.26","","175","","175","","2.9","","98.2","","11.20","","12.2",""
8/18/2009,15:00:00,"","9.27","","176","","85","","2.3","","98.4","","11.22","","12.2",""
8/18/2009,15:15:00,"","9.26","","175","","169","","2.1","","98.6","","11.24","","12.2",""
8/18/2009,15:30:00,"","9.26","","175","","268","","2.6","","98.7","","11.25","","12.2",""
8/18/2009,15:45:00,"","9.27","","175","","262","","2.2","","98.9","","11.28","","12.2",""
8/18/2009,16:00:00,"","9.28","","175","","336","","2.3","","98.9","","11.27","","12.1",""
8/18/2009,16:15:00,"","9.29","","175","","255","","2.0","","99.3","","11.32","","12.1",""
8/18/2009,16:30:00,"","9.30","","175","","176","","1.9","","99.6","","11.35","","12.1",""
8/18/2009,16:45:00,"","9.31","","175","","306","","1.8","","99.7","","11.36","","12.1",""
8/18/2009,17:00:00,"","9.33","","176","","331","","1.7","","100.1","","11.40","","12.1",""
8/18/2009,17:15:00,"","9.34","","176","","276","","2.0","","100.3","","11.41","","12.1",""
8/18/2009,17:30:00,"","9.35","","175","","277","","1.9","","100.3","","11.42","","12.1",""
8/18/2009,17:45:00,"","9.37","","176","","227","","1.9","","100.7","","11.45","","12.1",""
8/18/2009,18:00:00,"","9.38","","176","","175","","2.0","","100.7","","11.45","","12.1",""
8/18/2009,18:15:00,"","9.39","","176","","165","","1.8","","100.6","","11.44","","12.1",""
8/18/2009,18:30:00,"","9.39","","176","","131","","1.9","","100.7","","11.45","","12.1",""
