Hydrolab DS5 46711
"Log File Name : July 6 2009 DS2"
"Setup Date (M/D/YYYY) : 7/6/2009"
"Setup Time (HH:MM:SS) : 13:07:56"
"Starting Date (M/D/YYYY) : 7/6/2009"
"Starting Time (HH:MM:SS) : 13:30:00"
"Stopping Date (M/D/YYYY) : 9/6/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

7/6/2009,13:30:00,"","11.02","","223","","1266","","3.9","","91.6","","10.16","","12.2",""
7/6/2009,13:45:00,"","11.11","","223","","1325","","4.1","","91.5","","10.12","","12.3",""
7/6/2009,14:00:00,"","11.19","","223","","1515","","2.8","","91.6","","10.11","","12.2",""
7/6/2009,14:15:00,"","11.28","","224","","1390","","5.2","","91.8","","10.12","","12.2",""
7/6/2009,14:30:00,"","11.36","","223","","1081","","3.6","","91.8","","10.10","","12.2",""
7/6/2009,14:45:00,"","11.42","","224","","977","","3.5","","92.0","","10.11","","12.2",""
7/6/2009,15:00:00,"","11.48","","224","","978","","3.0","","92.2","","10.12","","12.2",""
7/6/2009,15:15:00,"","11.53","","224","","1082","","2.6","","92.2","","10.11","","12.2",""
7/6/2009,15:30:00,"","11.61","","223","","1433","","2.9","","92.5","","10.11","","12.2",""
7/6/2009,15:45:00,"","11.68","","224","","1229","","2.6","","92.3","","10.08","","12.2",""
7/6/2009,16:00:00,"","11.75","","224","","1210","","2.4","","92.5","","10.08","","12.2",""
7/6/2009,16:15:00,"","11.84","","224","","1275","","2.3","","92.6","","10.08","","12.2",""
7/6/2009,16:30:00,"","11.92","","224","","1076","","2.2","","92.6","","10.06","","12.2",""
7/6/2009,16:45:00,"","11.98","","224","","1155","","2.3","","92.7","","10.06","","12.2",""
7/6/2009,17:00:00,"","12.06","","224","","1006","","2.3","","92.9","","10.06","","12.2",""
7/6/2009,17:15:00,"","12.13","","224","","711","","2.4","","92.9","","10.05","","12.2",""
7/6/2009,17:30:00,"","12.18","","224","","738","","2.4","","92.8","","10.02","","12.2",""
7/6/2009,17:45:00,"","12.21","","224","","678","","2.5","","92.7","","10.00","","12.2",""
7/6/2009,18:00:00,"","12.25","","224","","987","","2.3","","92.6","","9.98","","12.2",""
7/6/2009,18:15:00,"","12.28","","225","","616","","2.1","","92.7","","9.99","","12.1",""
7/6/2009,18:30:00,"","12.31","","224","","576","","2.7","","92.7","","9.98","","12.1",""
7/6/2009,18:45:00,"","12.37","","224","","523","","2.5","","92.7","","9.97","","12.1",""
7/6/2009,19:00:00,"","12.39","","224","","439","","2.0","","92.6","","9.95","","12.1",""
7/6/2009,19:15:00,"","12.41","","224","","443","","2.4","","92.4","","9.93","","12.1",""
7/6/2009,19:30:00,"","12.42","","225","","323","","2.2","","92.4","","9.92","","12.1",""
7/6/2009,19:45:00,"","12.41","","225","","336","","2.0","","92.1","","9.89","","12.1",""
7/6/2009,20:00:00,"","12.41","","225","","315","","2.4","","92.0","","9.89","","12.1",""
7/6/2009,20:15:00,"","12.42","","225","","292","","2.4","","92.0","","9.88","","12.1",""
7/6/2009,20:30:00,"","12.42","","225","","241","","2.1","","91.7","","9.85","","12.1",""
