Hydrolab DS5 45497
"Log File Name : Aug 18 2009 DS4"
"Setup Date (M/D/YYYY) : 8/18/2009"
"Setup Time (HH:MM:SS) : 12:42:18"
"Starting Date (M/D/YYYY) : 8/18/2009"
"Starting Time (HH:MM:SS) : 13:00:00"
"Stopping Date (M/D/YYYY) : 10/18/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

8/18/2009,13:00:00,"","11.63","","0","","9","","56.9","","100.0","","10.80","","9.8",""
8/18/2009,13:15:00,"","9.20","","167","","20","","3.9","","97.2","","11.11","","12.2",""
8/18/2009,13:30:00,"","9.21","","167","","1","","3.2","","97.6","","11.14","","12.2",""
8/18/2009,13:45:00,"","9.23","","167","","11","","2.5","","97.9","","11.18","","12.2",""
8/18/2009,14:00:00,"","9.24","","167","","17","","3.0","","98.3","","11.22","","12.2",""
8/18/2009,14:15:00,"","9.26","","167","","23","","2.4","","98.5","","11.24","","12.2",""
8/18/2009,14:30:00,"","9.28","","167","","23","","3.0","","99.0","","11.28","","12.2",""
8/18/2009,14:45:00,"","9.29","","167","","27","","3.7","","99.3","","11.32","","12.2",""
8/18/2009,15:00:00,"","9.29","","167","","38","","2.7","","99.4","","11.32","","12.2",""
8/18/2009,15:15:00,"","9.29","","167","","29","","4.6","","99.7","","11.36","","12.2",""
8/18/2009,15:30:00,"","9.30","","166","","28","","2.8","","99.7","","11.36","","12.2",""
8/18/2009,15:45:00,"","9.32","","166","","32","","2.1","","100.1","","11.40","","12.2",""
8/18/2009,16:00:00,"","9.34","","166","","30","","2.4","","100.4","","11.43","","12.2",""
8/18/2009,16:15:00,"","9.35","","166","","35","","2.4","","100.7","","11.46","","12.2",""
8/18/2009,16:30:00,"","9.35","","166","","31","","2.3","","100.8","","11.48","","12.2",""
8/18/2009,16:45:00,"","9.35","","166","","23","","2.8","","101.2","","11.51","","12.2",""
8/18/2009,17:00:00,"","9.38","","167","","24","","2.6","","101.3","","11.52","","12.2",""
8/18/2009,17:15:00,"","9.39","","167","","34","","2.5","","101.7","","11.56","","12.2",""
8/18/2009,17:30:00,"","9.41","","166","","32","","2.8","","101.8","","11.57","","12.2",""
8/18/2009,17:45:00,"","9.42","","166","","27","","3.0","","102.0","","11.59","","12.2",""
8/18/2009,18:00:00,"","9.41","","167","","32","","2.9","","102.0","","11.59","","12.2",""
8/18/2009,18:15:00,"","9.41","","167","","24","","2.9","","102.0","","11.59","","12.2",""
8/18/2009,18:30:00,"","9.39","","167","","29","","1.7","","102.0","","11.59","","12.2",""
8/18/2009,18:45:00,"","9.38","","166","","19","","2.0","","102.0","","11.60","","12.2",""
8/18/2009,19:00:00,"","9.37","","166","","20","","1.7","","101.7","","11.57","","12.2",""
8/18/2009,19:15:00,"","9.35","","166","","26","","1.4","","101.3","","11.53","","12.2",""
8/18/2009,19:30:00,"","9.33","","166","","26","","2.0","","101.3","","11.53","","12.2",""
8/18/2009,19:45:00,"","9.32","","166","","27","","1.2","","101.1","","11.52","","12.2",""
8/18/2009,20:00:00,"","9.31","","166","","28","","1.6","","101.2","","11.53","","12.2",""
