Hydrolab DS5 46711
"Log File Name : Aug 17 2009 DS2"
"Setup Date (M/D/YYYY) : 8/17/2009"
"Setup Time (HH:MM:SS) : 14:08:31"
"Starting Date (M/D/YYYY) : 8/17/2009"
"Starting Time (HH:MM:SS) : 14:30:00"
"Stopping Date (M/D/YYYY) : 10/17/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

8/17/2009,14:30:00,"","13.31","","0","","309","","0.6","","98.8","","10.45","","10.1",""
"Parameter setup or calibration changed at 081709 143154"
8/17/2009,14:45:00,"","9.82","","254","","580","","4.5","","102.3","","11.49","","12.2",""
8/17/2009,15:00:00,"","9.92","","254","","1539","","4.3","","102.6","","11.50","","12.2",""
8/17/2009,15:15:00,"","9.99","","254","","618","","4.4","","102.7","","11.50","","12.2",""
8/17/2009,15:30:00,"","9.97","","254","","1526","","5.1","","102.4","","11.46","","12.2",""
8/17/2009,15:45:00,"","10.04","","254","","1425","","6.1","","102.8","","11.49","","12.2",""
8/17/2009,16:00:00,"","10.15","","254","","1362","","5.8","","103.0","","11.49","","12.2",""
8/17/2009,16:15:00,"","10.17","","254","","336","","5.8","","103.1","","11.49","","12.2",""
8/17/2009,16:30:00,"","10.22","","254","","519","","4.9","","103.1","","11.47","","12.2",""
8/17/2009,16:45:00,"","10.28","","254","","290","","6.9","","103.4","","11.49","","12.2",""
8/17/2009,17:00:00,"","10.34","","253","","299","","6.4","","103.5","","11.48","","12.2",""
8/17/2009,17:15:00,"","10.38","","253","","285","","5.7","","103.4","","11.47","","12.2",""
8/17/2009,17:30:00,"","10.42","","253","","285","","6.0","","103.4","","11.46","","12.2",""
8/17/2009,17:45:00,"","10.45","","253","","952","","6.4","","103.4","","11.45","","12.1",""
8/17/2009,18:00:00,"","10.49","","253","","212","","5.4","","103.2","","11.42","","12.1",""
8/17/2009,18:15:00,"","10.51","","253","","237","","5.9","","103.4","","11.43","","12.1",""
8/17/2009,18:30:00,"","10.52","","253","","165","","4.9","","103.2","","11.40","","12.1",""
8/17/2009,18:45:00,"","10.53","","253","","178","","5.5","","103.1","","11.39","","12.1",""
8/17/2009,19:00:00,"","10.53","","253","","160","","5.7","","102.8","","11.36","","12.1",""
8/17/2009,19:15:00,"","10.52","","253","","157","","5.0","","102.7","","11.35","","12.1",""
8/17/2009,19:30:00,"","10.51","","253","","138","","5.5","","102.4","","11.33","","12.1",""
8/17/2009,19:45:00,"","10.50","","253","","120","","4.8","","102.2","","11.31","","12.1",""
8/17/2009,20:00:00,"","10.47","","252","","111","","5.5","","101.9","","11.28","","12.1",""
8/17/2009,20:15:00,"","10.44","","252","","114","","5.5","","101.7","","11.26","","12.1",""
8/17/2009,20:30:00,"","10.41","","252","","109","","5.1","","101.1","","11.20","","12.1",""
8/17/2009,20:45:00,"","10.36","","252","","85","","6.0","","100.7","","11.17","","12.1",""
8/17/2009,21:00:00,"","10.32","","252","","65","","4.7","","100.3","","11.13","","12.1",""
8/17/2009,21:15:00,"","10.27","","252","","54","","5.5","","100.1","","11.12","","12.1",""
8/17/2009,21:30:00,"","10.23","","252","","32","","5.0","","99.7","","11.09","","12.1",""
