Hydrolab DS5 45497
"Log File Name : July 7 2009 DS4"
"Setup Date (M/D/YYYY) : 7/7/2009"
"Setup Time (HH:MM:SS) : 15:35:20"
"Starting Date (M/D/YYYY) : 7/7/2009"
"Starting Time (HH:MM:SS) : 16:00:00"
"Stopping Date (M/D/YYYY) : 9/7/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

7/7/2009,16:00:00,"","12.85","","149","","83","","4.7","","91.8","","9.75","","12.3",""
7/7/2009,16:15:00,"","12.92","","149","","84","","4.9","","91.7","","9.73","","12.3",""
7/7/2009,16:30:00,"","12.97","","149","","72","","3.7","","91.6","","9.70","","12.3",""
7/7/2009,16:45:00,"","13.02","","149","","106","","4.0","","91.5","","9.69","","12.3",""
7/7/2009,17:00:00,"","13.08","","149","","80","","3.6","","91.7","","9.70","","12.3",""
7/7/2009,17:15:00,"","13.11","","149","","66","","4.0","","92.0","","9.72","","12.3",""
7/7/2009,17:30:00,"","13.15","","149","","66","","3.5","","91.8","","9.69","","12.3",""
7/7/2009,17:45:00,"","13.19","","149","","68","","3.4","","92.0","","9.70","","12.3",""
7/7/2009,18:00:00,"","13.22","","149","","72","","3.4","","92.1","","9.70","","12.3",""
7/7/2009,18:15:00,"","13.24","","149","","67","","2.8","","92.1","","9.70","","12.3",""
7/7/2009,18:30:00,"","13.27","","149","","41","","2.3","","92.0","","9.69","","12.2",""
7/7/2009,18:45:00,"","13.28","","149","","61","","2.6","","92.0","","9.68","","12.2",""
7/7/2009,19:00:00,"","13.30","","149","","64","","2.7","","92.0","","9.68","","12.2",""
7/7/2009,19:15:00,"","13.30","","149","","61","","2.7","","91.8","","9.65","","12.2",""
7/7/2009,19:30:00,"","13.31","","150","","55","","3.0","","91.9","","9.67","","12.2",""
7/7/2009,19:45:00,"","13.31","","149","","65","","2.7","","91.8","","9.65","","12.2",""
7/7/2009,20:00:00,"","13.30","","149","","57","","2.2","","91.7","","9.64","","12.2",""
7/7/2009,20:15:00,"","13.29","","150","","62","","2.2","","91.6","","9.63","","12.2",""
7/7/2009,20:30:00,"","13.28","","150","","65","","2.2","","91.6","","9.64","","12.2",""
7/7/2009,20:45:00,"","13.26","","150","","58","","2.5","","91.4","","9.63","","12.2",""
7/7/2009,21:00:00,"","13.25","","150","","52","","2.4","","91.1","","9.60","","12.2",""
7/7/2009,21:15:00,"","13.23","","150","","50","","2.3","","91.2","","9.60","","12.2",""
7/7/2009,21:30:00,"","13.21","","150","","47","","2.3","","91.0","","9.59","","12.2",""
7/7/2009,21:45:00,"","13.20","","150","","47","","1.9","","90.8","","9.57","","12.2",""
7/7/2009,22:00:00,"","13.18","","150","","66","","2.0","","90.5","","9.55","","12.2",""
7/7/2009,22:15:00,"","13.16","","150","","51","","2.5","","90.4","","9.53","","12.2",""
7/7/2009,22:30:00,"","13.15","","150","","52","","1.9","","90.5","","9.55","","12.2",""
7/7/2009,22:45:00,"","13.13","","150","","47","","2.2","","90.1","","9.51","","12.2",""
7/7/2009,23:00:00,"","13.11","","150","","47","","2.2","","89.8","","9.49","","12.2",""
