Hydrolab DS5 46712
"Log File Name : May 12 2009 DS3"
"Setup Date (M/D/YYYY) : 5/10/2009"
"Setup Time (HH:MM:SS) : 12:58:53"
"Starting Date (M/D/YYYY) : 5/12/2009"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 6/12/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

5/12/2009,12:00:00,"","18.71","","1","","2","","3000.0","#","93.5","","8.84","","12.1",""
5/12/2009,12:15:00,"","18.27","","0","","1","","3000.0","#","93.2","","8.90","","12.1",""
5/12/2009,12:30:00,"","17.81","","1","","2","","3000.0","#","93.8","","9.03","","12.1",""
5/12/2009,12:45:00,"","17.44","","1","","2","","3000.0","#","93.0","","9.03","","12.1",""
5/12/2009,13:00:00,"","17.15","","1","","1","","3000.0","#","92.6","","9.04","","12.1",""
5/12/2009,13:15:00,"","16.92","","1","","2","","3000.0","#","91.9","","9.02","","12.1",""
5/12/2009,13:30:00,"","16.78","","2","","1","","3000.0","#","91.9","","9.05","","12.1",""
5/12/2009,13:45:00,"","16.39","","0","","2","","3000.0","#","92.5","","9.17","","12.1",""
5/12/2009,14:00:00,"","15.92","","5","","1","","8.3","","95.4","","9.56","","12.1",""
5/12/2009,14:15:00,"","15.67","","6","","1","","5.0","","95.2","","9.59","","12.1",""
5/12/2009,14:30:00,"","15.44","","5","","1","","4.9","","95.0","","9.62","","12.1",""
5/12/2009,14:45:00,"","15.35","","6","","1","","1.1","","94.5","","9.58","","12.1",""
5/12/2009,15:00:00,"","15.19","","6","","1","","28.6","","95.0","","9.67","","12.1",""
5/12/2009,15:15:00,"","15.23","","6","","1","","27.6","","94.4","","9.60","","12.1",""
5/12/2009,15:30:00,"","15.40","","6","","1","","29.9","","94.1","","9.53","","12.1",""
5/12/2009,15:45:00,"","15.66","","6","","1","","24.0","","93.9","","9.47","","12.1",""
5/12/2009,16:00:00,"","15.94","","6","","2","","30.9","","94.0","","9.42","","12.1",""
5/12/2009,16:15:00,"","16.24","","6","","1","","30.6","","94.1","","9.36","","12.1",""
5/12/2009,16:30:00,"","16.51","","6","","1","","25.0","","94.3","","9.33","","12.1",""
5/12/2009,16:45:00,"","16.73","","6","","2","","25.4","","94.8","","9.34","","12.1",""
5/12/2009,17:00:00,"","16.93","","6","","1","","29.0","","95.2","","9.34","","12.1",""
5/12/2009,17:15:00,"","17.13","","6","","1","","33.4","","95.8","","9.36","","12.1",""
5/12/2009,17:30:00,"","17.34","","6","","1","","32.8","","96.2","","9.36","","12.1",""
5/12/2009,17:45:00,"","17.55","","6","","1","","25.7","","96.5","","9.35","","12.1",""
5/12/2009,18:00:00,"","17.76","","6","","1","","26.5","","96.9","","9.34","","12.0",""
5/12/2009,18:15:00,"","17.97","","6","","1","","27.0","","97.1","","9.32","","12.0",""
5/12/2009,18:30:00,"","18.19","","6","","1","","34.7","","97.3","","9.30","","12.0",""
5/12/2009,18:45:00,"","18.41","","6","","2","","35.1","","97.6","","9.29","","12.0",""
5/12/2009,19:00:00,"","18.61","","6","","1","","31.1","","97.7","","9.26","","12.0",""
