Hydrolab DS5 46711
"Log File Name : May 11 2009 DS2"
"Setup Date (M/D/YYYY) : 5/10/2009"
"Setup Time (HH:MM:SS) : 13:21:57"
"Starting Date (M/D/YYYY) : 5/11/2009"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 6/11/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

5/11/2009,12:00:00,"","17.20","","0","","1","","3000.0","#","91.3","","8.91","","12.0",""
5/11/2009,12:15:00,"","16.59","","0","","1","","3000.0","#","90.0","","8.89","","12.0",""
5/11/2009,12:30:00,"","15.97","","0","","1","","3000.0","#","90.0","","9.01","","12.0",""
5/11/2009,12:45:00,"","15.32","","0","","1","","32.5","","93.4","","9.48","","12.1",""
5/11/2009,13:00:00,"","14.88","","0","","1","","0.5","","92.3","","9.46","","12.1",""
5/11/2009,13:15:00,"","14.44","","0","","1","","0.2","","92.2","","9.54","","12.0",""
5/11/2009,13:30:00,"","14.07","","0","","1","","0.3","","92.3","","9.62","","12.1",""
5/11/2009,13:45:00,"","13.74","","0","","1","","0.3","","92.3","","9.70","","12.0",""
5/11/2009,14:00:00,"","13.37","","0","","1","","1307.0","","88.5","","9.37","","12.0",""
5/11/2009,14:15:00,"","13.07","","0","","1","","701.0","","89.3","","9.52","","12.0",""
5/11/2009,14:30:00,"","12.76","","0","","0","","709.0","","88.7","","9.53","","12.0",""
5/11/2009,14:45:00,"","12.44","","0","","1","","587.0","","88.0","","9.52","","12.1",""
5/11/2009,15:00:00,"","12.12","","0","","1","","438.0","","88.4","","9.63","","12.0",""
5/11/2009,15:15:00,"","11.76","","0","","1","","442.0","","88.2","","9.68","","12.0",""
5/11/2009,15:30:00,"","11.36","","0","","1","","38.6","","90.8","","10.07","","12.0",""
5/11/2009,15:45:00,"","10.86","","0","","1","","0.2","","92.3","","10.34","","12.0",""
5/11/2009,16:00:00,"","10.65","","0","","1","","0.2","","91.9","","10.36","","12.0",""
5/11/2009,16:15:00,"","10.46","","0","","0","","0.1","","91.9","","10.40","","12.0",""
5/11/2009,16:30:00,"","10.37","","0","","1","","0.1","","92.0","","10.43","","12.0",""
5/11/2009,16:45:00,"","10.31","","0","","0","","43.2","","91.7","","10.41","","12.0",""
5/11/2009,17:00:00,"","10.31","","0","","1","","40.7","","91.6","","10.40","","12.0",""
5/11/2009,17:15:00,"","10.43","","0","","1","","38.4","","92.1","","10.43","","11.9",""
5/11/2009,17:30:00,"","10.68","","0","","1","","38.3","","92.3","","10.39","","12.0",""
5/11/2009,17:45:00,"","11.04","","0","","0","","38.2","","93.1","","10.39","","11.9",""
5/11/2009,18:00:00,"","11.46","","0","","0","","40.3","","93.8","","10.37","","11.9",""
5/11/2009,18:15:00,"","11.89","","0","","1","","38.8","","94.5","","10.35","","11.9",""
5/11/2009,18:30:00,"","12.33","","0","","1","","40.4","","95.5","","10.35","","11.9",""
5/11/2009,18:45:00,"","12.78","","0","","0","","40.4","","96.1","","10.31","","11.9",""
5/11/2009,19:00:00,"","13.22","","0","","1","","38.4","","96.6","","10.27","","12.0",""
