Hydrolab DS5 46712
"Log File Name : Aug 4 2009 DS3"
"Setup Date (M/D/YYYY) : 8/4/2009"
"Setup Time (HH:MM:SS) : 13:00:34"
"Starting Date (M/D/YYYY) : 8/4/2009"
"Starting Time (HH:MM:SS) : 13:30:00"
"Stopping Date (M/D/YYYY) : 10/4/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

8/4/2009,13:30:00,"","11.35","","171","","2886","","0.8","","102.3","","11.23","","12.2",""
8/4/2009,13:45:00,"","11.41","","172","","2698","","0.5","","102.3","","11.21","","12.2",""
8/4/2009,14:00:00,"","11.47","","172","","2342","","0.5","","102.6","","11.23","","12.2",""
8/4/2009,14:15:00,"","11.55","","172","","2810","","0.6","","103.1","","11.26","","12.2",""
8/4/2009,14:30:00,"","11.58","","172","","1245","","0.6","","102.9","","11.24","","12.2",""
8/4/2009,14:45:00,"","11.65","","172","","3039","","0.4","","103.6","","11.29","","12.2",""
8/4/2009,15:00:00,"","11.73","","172","","2741","","0.5","","103.9","","11.31","","12.2",""
8/4/2009,15:15:00,"","11.81","","172","","2145","","0.5","","104.1","","11.30","","12.2",""
8/4/2009,15:30:00,"","11.87","","172","","771","","0.5","","104.2","","11.30","","12.2",""
8/4/2009,15:45:00,"","11.95","","172","","657","","0.5","","104.3","","11.29","","12.2",""
8/4/2009,16:00:00,"","12.01","","172","","977","","0.4","","104.5","","11.30","","12.2",""
8/4/2009,16:15:00,"","12.08","","172","","894","","0.3","","104.7","","11.30","","12.2",""
8/4/2009,16:30:00,"","12.15","","172","","540","","0.4","","104.7","","11.29","","12.2",""
8/4/2009,16:45:00,"","12.21","","172","","501","","0.5","","104.8","","11.28","","12.2",""
8/4/2009,17:00:00,"","12.25","","172","","458","","0.5","","104.9","","11.28","","12.2",""
8/4/2009,17:15:00,"","12.30","","172","","431","","0.5","","104.8","","11.26","","12.2",""
8/4/2009,17:30:00,"","12.34","","172","","352","","0.5","","105.0","","11.26","","12.2",""
8/4/2009,17:45:00,"","12.37","","172","","347","","0.4","","104.9","","11.25","","12.2",""
8/4/2009,18:00:00,"","12.40","","172","","389","","0.2","","104.9","","11.25","","12.2",""
8/4/2009,18:15:00,"","12.42","","172","","377","","0.1","","104.9","","11.24","","12.2",""
8/4/2009,18:30:00,"","12.44","","172","","343","","0.3","","104.9","","11.23","","12.2",""
8/4/2009,18:45:00,"","12.45","","173","","329","","2.0","","104.7","","11.20","","12.2",""
8/4/2009,19:00:00,"","12.45","","172","","317","","0.4","","104.4","","11.18","","12.2",""
8/4/2009,19:15:00,"","12.45","","172","","271","","1.7","","104.2","","11.16","","12.2",""
8/4/2009,19:30:00,"","12.45","","172","","222","","0.7","","104.0","","11.14","","12.2",""
8/4/2009,19:45:00,"","12.43","","172","","208","","0.6","","103.8","","11.11","","12.1",""
8/4/2009,20:00:00,"","12.41","","173","","196","","0.8","","103.3","","11.07","","12.1",""
8/4/2009,20:15:00,"","12.38","","172","","149","","0.4","","102.8","","11.02","","12.1",""
8/4/2009,20:30:00,"","12.35","","173","","126","","0.8","","102.6","","11.01","","12.1",""
