Hydrolab DS5 46710
"Log File Name : May 11 2009 DS1"
"Setup Date (M/D/YYYY) : 5/10/2009"
"Setup Time (HH:MM:SS) : 13:16:33"
"Starting Date (M/D/YYYY) : 5/11/2009"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 6/11/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

5/11/2009,12:00:00,"","17.25","","3","","0","","2.1","","94.1","","9.17","","12.1",""
5/11/2009,12:15:00,"","16.75","","3","","1","","1012.0","","92.9","","9.15","","12.1",""
5/11/2009,12:30:00,"","16.20","","3","","1","","47.1","","93.2","","9.28","","12.1",""
5/11/2009,12:45:00,"","7.59","","0","","1","","0.1","","89.8","","10.88","","12.1",""
5/11/2009,13:00:00,"","1.97","","126","","0","","6.7","","92.2","","12.93","","12.1",""
5/11/2009,13:15:00,"","1.99","","126","","1","","6.8","","92.3","","12.94","","12.1",""
5/11/2009,13:30:00,"","2.00","","127","","0","","13.6","","92.3","","12.92","","12.0",""
5/11/2009,13:45:00,"","2.03","","127","","0","","8.5","","92.3","","12.92","","12.0",""
5/11/2009,14:00:00,"","2.04","","127","","1","","8.0","","92.4","","12.93","","12.0",""
5/11/2009,14:15:00,"","2.06","","127","","0","","6.9","","92.5","","12.93","","12.0",""
5/11/2009,14:30:00,"","2.07","","126","","0","","6.5","","92.6","","12.95","","11.9",""
5/11/2009,14:45:00,"","2.10","","127","","1","","15.6","","92.7","","12.95","","11.9",""
5/11/2009,15:00:00,"","2.13","","126","","1","","9.9","","92.8","","12.95","","12.0",""
5/11/2009,15:15:00,"","2.15","","127","","1","","15.5","","92.7","","12.93","","11.9",""
5/11/2009,15:30:00,"","2.16","","127","","0","","9.9","","92.7","","12.93","","11.9",""
5/11/2009,15:45:00,"","2.18","","127","","0","","9.6","","92.6","","12.91","","11.9",""
5/11/2009,16:00:00,"","2.18","","127","","0","","9.5","","92.6","","12.91","","11.9",""
5/11/2009,16:15:00,"","2.18","","127","","1","","10.8","","92.7","","12.92","","11.9",""
5/11/2009,16:30:00,"","2.17","","127","","1","","10.8","","92.7","","12.92","","11.9",""
5/11/2009,16:45:00,"","2.18","","127","","0","","10.8","","92.6","","12.90","","11.9",""
5/11/2009,17:00:00,"","2.18","","127","","0","","10.3","","92.6","","12.90","","11.9",""
5/11/2009,17:15:00,"","2.18","","127","","1","","10.7","","92.7","","12.92","","11.9",""
5/11/2009,17:30:00,"","2.19","","127","","0","","11.0","","92.6","","12.91","","11.9",""
5/11/2009,17:45:00,"","2.19","","127","","0","","9.6","","92.6","","12.90","","11.9",""
5/11/2009,18:00:00,"","2.20","","127","","0","","10.3","","92.6","","12.90","","11.9",""
5/11/2009,18:15:00,"","2.23","","127","","0","","10.4","","92.6","","12.89","","11.8",""
5/11/2009,18:30:00,"","2.25","","127","","1","","10.7","","92.5","","12.87","","11.8",""
5/11/2009,18:45:00,"","2.27","","127","","0","","10.7","","92.5","","12.86","","11.8",""
5/11/2009,19:00:00,"","2.29","","127","","1","","12.2","","92.4","","12.85","","11.8",""
