Hydrolab DS5 46711
"Log File Name : June 22 2009 DS2"
"Setup Date (M/D/YYYY) : 6/22/2009"
"Setup Time (HH:MM:SS) : 13:06:41"
"Starting Date (M/D/YYYY) : 6/22/2009"
"Starting Time (HH:MM:SS) : 13:15:00"
"Stopping Date (M/D/YYYY) : 8/22/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

6/22/2009,13:30:00,"","8.89","","201","","138","","89.3","","95.1","","10.92","","12.2",""
6/22/2009,13:45:00,"","8.94","","201","","140","","86.5","","95.2","","10.90","","12.2",""
6/22/2009,14:00:00,"","8.96","","201","","71","","83.9","","95.1","","10.90","","12.2",""
6/22/2009,14:15:00,"","8.95","","200","","163","","79.1","","95.3","","10.92","","12.2",""
6/22/2009,14:30:00,"","8.98","","200","","112","","79.2","","95.2","","10.90","","12.2",""
6/22/2009,14:45:00,"","8.97","","199","","65","","73.5","","95.2","","10.91","","12.2",""
6/22/2009,15:00:00,"","8.94","","199","","90","","70.8","","95.2","","10.92","","12.2",""
6/22/2009,15:15:00,"","8.96","","198","","151","","73.2","","95.3","","10.91","","12.2",""
6/22/2009,15:30:00,"","9.01","","197","","123","","72.1","","95.2","","10.89","","12.2",""
6/22/2009,15:45:00,"","9.03","","197","","87","","71.3","","95.4","","10.91","","12.2",""
6/22/2009,16:00:00,"","9.05","","197","","83","","77.4","","95.3","","10.89","","12.2",""
6/22/2009,16:15:00,"","9.09","","196","","106","","62.7","","95.4","","10.89","","12.2",""
6/22/2009,16:30:00,"","9.13","","196","","116","","62.4","","95.3","","10.88","","12.2",""
6/22/2009,16:45:00,"","9.20","","196","","90","","60.9","","95.4","","10.87","","12.2",""
6/22/2009,17:00:00,"","9.25","","195","","111","","57.3","","95.5","","10.87","","12.2",""
6/22/2009,17:15:00,"","9.29","","195","","121","","54.5","","95.5","","10.85","","12.2",""
6/22/2009,17:30:00,"","9.36","","195","","105","","55.6","","95.4","","10.82","","12.2",""
6/22/2009,17:45:00,"","9.42","","195","","64","","52.5","","95.5","","10.82","","12.2",""
6/22/2009,18:00:00,"","9.46","","195","","111","","68.0","","95.3","","10.79","","12.1",""
6/22/2009,18:15:00,"","9.50","","195","","77","","47.9","","95.3","","10.78","","12.2",""
6/22/2009,18:30:00,"","9.52","","195","","81","","58.4","","95.2","","10.76","","12.1",""
6/22/2009,18:45:00,"","9.53","","195","","73","","48.0","","95.0","","10.74","","12.1",""
6/22/2009,19:00:00,"","9.53","","195","","67","","47.0","","95.0","","10.74","","12.1",""
6/22/2009,19:15:00,"","9.54","","195","","67","","52.7","","94.8","","10.71","","12.1",""
6/22/2009,19:30:00,"","9.55","","195","","79","","46.0","","94.7","","10.70","","12.1",""
6/22/2009,19:45:00,"","9.56","","195","","81","","41.6","","94.6","","10.69","","12.1",""
6/22/2009,20:00:00,"","9.58","","195","","29","","39.5","","94.5","","10.67","","12.1",""
6/22/2009,20:15:00,"","9.58","","196","","48","","40.5","","94.4","","10.65","","12.1",""
6/22/2009,20:30:00,"","9.59","","196","","40","","39.0","","94.3","","10.65","","12.1",""
