Hydrolab DS5 46711
"Log File Name : June 8 2009 DS2"
"Setup Date (M/D/YYYY) : 6/8/2009"
"Setup Time (HH:MM:SS) : 13:20:54"
"Starting Date (M/D/YYYY) : 6/8/2009"
"Starting Time (HH:MM:SS) : 13:30:00"
"Stopping Date (M/D/YYYY) : 8/8/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

"Parameter setup or calibration changed at 060809 132956"
""
6/8/2009,13:30:00,"","20.52","","1","","58","","3000.0","#","100.1","","8.98","","10.1",""
6/8/2009,13:45:00,"","9.23","","222","","1700","","4.3","","96.8","","11.09","","12.2",""
6/8/2009,14:00:00,"","9.34","","222","","1695","","5.8","","96.8","","11.07","","12.2",""
6/8/2009,14:15:00,"","9.44","","222","","1697","","4.0","","97.0","","11.05","","12.2",""
6/8/2009,14:30:00,"","9.55","","222","","1711","","3.8","","97.3","","11.06","","12.2",""
6/8/2009,14:45:00,"","9.66","","222","","1678","","3.6","","97.4","","11.04","","12.2",""
6/8/2009,15:00:00,"","9.78","","222","","1689","","3.5","","97.6","","11.04","","12.2",""
6/8/2009,15:15:00,"","9.88","","222","","1559","","3.3","","97.7","","11.02","","12.2",""
6/8/2009,15:30:00,"","9.97","","222","","1710","","3.5","","97.7","","11.00","","12.2",""
6/8/2009,15:45:00,"","10.09","","222","","1681","","3.3","","98.0","","11.01","","12.2",""
6/8/2009,16:00:00,"","10.19","","222","","1663","","3.5","","98.0","","10.98","","12.2",""
6/8/2009,16:15:00,"","10.29","","222","","1587","","3.2","","98.0","","10.95","","12.2",""
6/8/2009,16:30:00,"","10.40","","222","","1472","","3.4","","98.3","","10.96","","12.2",""
6/8/2009,16:45:00,"","10.49","","223","","1151","","3.0","","98.3","","10.94","","12.2",""
6/8/2009,17:00:00,"","10.56","","224","","1327","","3.0","","98.3","","10.92","","12.2",""
6/8/2009,17:15:00,"","10.63","","224","","1286","","3.0","","98.2","","10.89","","12.2",""
6/8/2009,17:30:00,"","10.70","","224","","1293","","4.5","","98.2","","10.87","","12.2",""
6/8/2009,17:45:00,"","10.79","","225","","1290","","2.8","","98.4","","10.87","","12.2",""
6/8/2009,18:00:00,"","10.86","","225","","408","","2.9","","98.3","","10.84","","12.2",""
6/8/2009,18:15:00,"","10.93","","225","","592","","2.9","","98.1","","10.80","","12.1",""
6/8/2009,18:30:00,"","10.98","","225","","1102","","3.2","","98.0","","10.77","","12.1",""
6/8/2009,18:45:00,"","11.03","","225","","930","","2.7","","98.1","","10.78","","12.1",""
6/8/2009,19:00:00,"","11.06","","225","","395","","2.8","","97.9","","10.74","","12.1",""
6/8/2009,19:15:00,"","11.09","","225","","497","","2.8","","97.9","","10.73","","12.1",""
6/8/2009,19:30:00,"","11.12","","225","","440","","2.6","","97.7","","10.71","","12.1",""
6/8/2009,19:45:00,"","11.13","","225","","367","","2.6","","97.7","","10.70","","12.1",""
6/8/2009,20:00:00,"","11.12","","225","","300","","2.5","","97.3","","10.66","","12.1",""
6/8/2009,20:15:00,"","11.09","","225","","297","","2.5","","97.3","","10.67","","12.1",""
