Hydrolab DS5 46712
"Log File Name : July 7 2009 DS3"
"Setup Date (M/D/YYYY) : 7/7/2009"
"Setup Time (HH:MM:SS) : 14:19:26"
"Starting Date (M/D/YYYY) : 7/7/2009"
"Starting Time (HH:MM:SS) : 14:30:00"
"Stopping Date (M/D/YYYY) : 9/7/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

"Late probe turn on at 070709 142952"
7/7/2009,14:30:00,"","24.26","","0","","629","","3000.0","#","3.1","","0.26","","12.1",""
7/7/2009,14:45:00,"","12.38","","158","","1711","","3.6","","89.4","","9.60","","12.3",""
7/7/2009,15:00:00,"","12.44","","158","","1803","","3.9","","89.3","","9.58","","12.3",""
7/7/2009,15:15:00,"","12.50","","158","","1729","","3.7","","89.5","","9.59","","12.3",""
7/7/2009,15:30:00,"","12.56","","158","","1722","","3.5","","89.6","","9.59","","12.3",""
7/7/2009,15:45:00,"","12.61","","158","","626","","3.3","","89.6","","9.57","","12.3",""
7/7/2009,16:00:00,"","12.68","","158","","572","","3.0","","89.8","","9.57","","12.3",""
7/7/2009,16:15:00,"","12.73","","158","","292","","2.6","","89.9","","9.57","","12.2",""
7/7/2009,16:30:00,"","12.79","","158","","204","","2.3","","90.0","","9.57","","12.2",""
7/7/2009,16:45:00,"","12.85","","158","","668","","2.1","","90.1","","9.58","","12.3",""
7/7/2009,17:00:00,"","12.90","","158","","138","","2.2","","90.1","","9.56","","12.2",""
7/7/2009,17:15:00,"","12.96","","159","","126","","2.2","","90.3","","9.57","","12.2",""
7/7/2009,17:30:00,"","13.01","","159","","115","","2.2","","90.3","","9.56","","12.2",""
7/7/2009,17:45:00,"","13.06","","158","","114","","2.3","","90.4","","9.56","","12.2",""
7/7/2009,18:00:00,"","13.10","","159","","109","","2.3","","90.4","","9.54","","12.2",""
7/7/2009,18:15:00,"","13.15","","159","","106","","2.0","","90.5","","9.55","","12.2",""
7/7/2009,18:30:00,"","13.19","","158","","104","","2.1","","90.6","","9.55","","12.2",""
7/7/2009,18:45:00,"","13.22","","159","","105","","2.3","","90.4","","9.52","","12.2",""
7/7/2009,19:00:00,"","13.26","","159","","102","","2.2","","90.4","","9.52","","12.2",""
7/7/2009,19:15:00,"","13.28","","159","","97","","2.0","","90.3","","9.51","","12.2",""
7/7/2009,19:30:00,"","13.31","","159","","90","","2.1","","90.2","","9.49","","12.2",""
7/7/2009,19:45:00,"","13.33","","159","","91","","2.4","","90.3","","9.49","","12.2",""
7/7/2009,20:00:00,"","13.34","","159","","86","","2.1","","90.2","","9.47","","12.2",""
7/7/2009,20:15:00,"","13.35","","159","","81","","2.0","","90.3","","9.49","","12.2",""
7/7/2009,20:30:00,"","13.36","","158","","79","","2.0","","90.0","","9.45","","12.2",""
7/7/2009,20:45:00,"","13.36","","159","","82","","1.9","","90.0","","9.46","","12.2",""
7/7/2009,21:00:00,"","13.35","","159","","75","","2.0","","89.9","","9.44","","12.2",""
7/7/2009,21:15:00,"","13.35","","159","","70","","2.0","","89.7","","9.42","","12.2",""
7/7/2009,21:30:00,"","13.34","","159","","65","","2.0","","89.6","","9.42","","12.2",""
