Hydrolab DS5 46711
"Log File Name : May 26 2009 DS2"
"Setup Date (M/D/YYYY) : 5/25/2009"
"Setup Time (HH:MM:SS) : 20:30:36"
"Starting Date (M/D/YYYY) : 5/26/2009"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 6/26/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

5/26/2009,12:00:00,"","24.10","","0","?","1","","7.0","","98.8","","8.27","","12.2",""
5/26/2009,12:15:00,"","24.00","","0","","1","","4.8","","98.3","","8.24","","12.2",""
5/26/2009,12:30:00,"","23.90","","73","","0","","821.0","","97.7","","8.20","","12.2",""
5/26/2009,12:45:00,"","24.24","","73","","1","","761.0","","97.4","","8.13","","12.1",""
5/26/2009,13:00:00,"","24.33","","0","","1","","95.5","","99.3","","8.27","","12.1",""
5/26/2009,13:15:00,"","24.55","","0","","1","","36.4","","100.1","","8.31","","12.1",""
5/26/2009,13:30:00,"","24.53","","0","","1","","159.1","","99.9","","8.30","","12.2",""
5/26/2009,13:45:00,"","8.23","","183","","1248","","8.2","","94.3","","11.05","","12.1",""
5/26/2009,14:00:00,"","8.32","","183","","1183","","11.6","","94.4","","11.04","","12.1",""
5/26/2009,14:15:00,"","8.41","","183","","1262","","10.5","","94.5","","11.03","","12.1",""
5/26/2009,14:30:00,"","8.49","","183","","1227","","9.3","","94.5","","11.01","","12.1",""
5/26/2009,14:45:00,"","8.58","","182","","1214","","10.1","","94.6","","11.00","","12.1",""
5/26/2009,15:00:00,"","8.67","","183","","1131","","9.1","","94.9","","11.01","","12.1",""
5/26/2009,15:15:00,"","8.76","","183","","1240","","9.1","","94.9","","10.99","","12.1",""
5/26/2009,15:30:00,"","8.84","","184","","1166","","8.7","","95.1","","10.98","","12.1",""
5/26/2009,15:45:00,"","8.92","","184","","1173","","8.5","","95.1","","10.97","","12.1",""
5/26/2009,16:00:00,"","9.01","","184","","1164","","8.6","","95.1","","10.94","","12.1",""
5/26/2009,16:15:00,"","9.09","","184","","1089","","7.3","","95.5","","10.97","","12.1",""
5/26/2009,16:30:00,"","9.16","","185","","1104","","7.5","","95.2","","10.92","","12.1",""
5/26/2009,16:45:00,"","9.22","","185","","1044","","6.7","","95.1","","10.89","","12.1",""
5/26/2009,17:00:00,"","9.29","","185","","1007","","7.0","","95.4","","10.90","","12.1",""
5/26/2009,17:15:00,"","9.34","","185","","976","","7.2","","95.4","","10.89","","12.1",""
5/26/2009,17:30:00,"","9.39","","185","","886","","7.2","","95.2","","10.85","","12.1",""
5/26/2009,17:45:00,"","9.41","","186","","849","","7.2","","95.2","","10.85","","12.1",""
5/26/2009,18:00:00,"","9.46","","186","","152","","6.6","","95.2","","10.83","","12.1",""
5/26/2009,18:15:00,"","9.49","","186","","239","","6.5","","95.2","","10.82","","12.1",""
5/26/2009,18:30:00,"","9.50","","186","","157","","6.6","","95.2","","10.82","","12.1",""
5/26/2009,18:45:00,"","9.47","","187","","127","","6.6","","94.8","","10.78","","12.1",""
5/26/2009,19:00:00,"","9.44","","187","","131","","7.1","","94.7","","10.78","","12.1",""
