Hydrolab DS5 46711
"Log File Name : Aug 31 2009 DS2"
"Setup Date (M/D/YYYY) : 8/31/2009"
"Setup Time (HH:MM:SS) : 13:15:16"
"Starting Date (M/D/YYYY) : 8/31/2009"
"Starting Time (HH:MM:SS) : 13:30:00"
"Stopping Date (M/D/YYYY) : 10/31/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

8/31/2009,13:30:00,"","7.02","","230","","29","","62.6","","97.6","","11.80","","12.1",""
8/31/2009,13:45:00,"","7.01","","228","","49","","61.7","","97.6","","11.81","","12.1",""
8/31/2009,14:00:00,"","7.00","","228","","29","","71.6","","97.5","","11.79","","12.1",""
8/31/2009,14:15:00,"","6.99","","227","","29","","73.5","","97.6","","11.81","","12.1",""
8/31/2009,14:30:00,"","6.97","","226","","20","","61.9","","97.5","","11.80","","12.1",""
8/31/2009,14:45:00,"","6.95","","226","","15","","72.2","","97.7","","11.83","","12.1",""
8/31/2009,15:00:00,"","6.95","","225","","26","","70.7","","97.8","","11.85","","12.1",""
8/31/2009,15:15:00,"","6.93","","225","","22","","81.1","","97.8","","11.85","","12.1",""
8/31/2009,15:30:00,"","6.93","","224","","22","","84.6","","98.0","","11.87","","12.1",""
8/31/2009,15:45:00,"","6.93","","223","","17","","80.1","","98.0","","11.88","","12.1",""
8/31/2009,16:00:00,"","6.92","","222","","12","","92.8","","98.1","","11.90","","12.1",""
8/31/2009,16:15:00,"","6.91","","221","","9","","105.0","","98.2","","11.91","","12.1",""
8/31/2009,16:30:00,"","6.90","","221","","6","","111.7","","98.3","","11.93","","12.1",""
8/31/2009,16:45:00,"","6.88","","219","","5","","109.7","","98.4","","11.94","","12.1",""
8/31/2009,17:00:00,"","6.85","","218","","3","","107.8","","98.3","","11.94","","12.1",""
8/31/2009,17:15:00,"","6.83","","216","","1","","102.7","","98.4","","11.95","","12.1",""
8/31/2009,17:30:00,"","6.81","","215","","1","","97.4","","98.3","","11.95","","12.1",""
8/31/2009,17:45:00,"","6.78","","214","","1","","111.0","","98.6","","12.00","","12.1",""
8/31/2009,18:00:00,"","6.76","","212","","1","","105.5","","98.4","","11.98","","12.1",""
8/31/2009,18:15:00,"","6.74","","210","","1","","109.5","","98.4","","11.98","","12.1",""
8/31/2009,18:30:00,"","6.71","","208","","1","","116.2","","98.5","","12.00","","12.1",""
8/31/2009,18:45:00,"","6.68","","206","","1","","125.6","","98.5","","12.01","","12.1",""
8/31/2009,19:00:00,"","6.64","","203","","0","","123.9","","98.6","","12.04","","12.1",""
8/31/2009,19:15:00,"","6.60","","201","","0","","128.5","","98.4","","12.03","","12.1",""
8/31/2009,19:30:00,"","6.56","","199","","0","","131.9","","98.4","","12.04","","12.1",""
8/31/2009,19:45:00,"","6.51","","197","","1","","237.3","","98.6","","12.07","","12.1",""
8/31/2009,20:00:00,"","6.47","","194","","1","","136.9","","98.5","","12.08","","12.1",""
8/31/2009,20:15:00,"","6.43","","193","","1","","135.8","","98.6","","12.10","","12.1",""
8/31/2009,20:30:00,"","6.40","","191","","1","","134.5","","98.5","","12.10","","12.1",""
