Hydrolab DS5 46711
"Log File Name : July 20 2009 DS2"
"Setup Date (M/D/YYYY) : 7/20/2009"
"Setup Time (HH:MM:SS) : 13:42:16"
"Starting Date (M/D/YYYY) : 7/20/2009"
"Starting Time (HH:MM:SS) : 14:00:00"
"Stopping Date (M/D/YYYY) : 9/20/2009"
"Stopping Time (HH:MM:SS) : 11:45:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","SpCond","","PAR","","TurbSC","","LDO%","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","µE/s/m²","","NTU","","Sat","","mg/l","","Volts",""

7/20/2009,14:00:00,"","12.19","","241","","1641","","1.9","","92.3","","9.86","","12.2",""
7/20/2009,14:15:00,"","12.26","","241","","1018","","2.1","","91.8","","9.79","","12.3",""
7/20/2009,14:30:00,"","12.36","","241","","2080","","1.9","","91.9","","9.78","","12.3",""
7/20/2009,14:45:00,"","12.53","","241","","1713","","2.3","","92.2","","9.77","","12.3",""
7/20/2009,15:00:00,"","12.69","","242","","1440","","1.9","","92.6","","9.78","","12.3",""
7/20/2009,15:15:00,"","12.76","","242","","856","","1.8","","92.7","","9.77","","12.3",""
7/20/2009,15:30:00,"","12.83","","242","","594","","1.7","","92.7","","9.76","","12.2",""
7/20/2009,15:45:00,"","12.88","","242","","560","","1.8","","92.8","","9.76","","12.2",""
7/20/2009,16:00:00,"","12.90","","242","","460","","1.8","","92.6","","9.73","","12.2",""
7/20/2009,16:15:00,"","12.85","","242","","265","","1.7","","92.5","","9.73","","12.2",""
7/20/2009,16:30:00,"","12.80","","242","","542","","1.6","","92.1","","9.70","","12.2",""
7/20/2009,16:45:00,"","12.76","","242","","349","","1.6","","91.9","","9.69","","12.2",""
7/20/2009,17:00:00,"","12.75","","242","","402","","1.6","","91.7","","9.67","","12.2",""
7/20/2009,17:15:00,"","12.74","","242","","550","","1.7","","91.8","","9.68","","12.2",""
7/20/2009,17:30:00,"","12.74","","242","","694","","1.8","","91.7","","9.67","","12.2",""
7/20/2009,17:45:00,"","12.77","","242","","917","","1.5","","91.7","","9.67","","12.2",""
7/20/2009,18:00:00,"","12.80","","242","","1122","","1.5","","91.7","","9.66","","12.2",""
7/20/2009,18:15:00,"","12.85","","242","","690","","2.3","","91.7","","9.65","","12.2",""
7/20/2009,18:30:00,"","12.86","","242","","632","","1.5","","91.8","","9.66","","12.2",""
7/20/2009,18:45:00,"","12.89","","242","","633","","1.7","","91.8","","9.65","","12.2",""
7/20/2009,19:00:00,"","12.93","","242","","514","","1.4","","92.1","","9.67","","12.2",""
7/20/2009,19:15:00,"","12.92","","242","","386","","1.4","","91.8","","9.64","","12.2",""
7/20/2009,19:30:00,"","12.88","","242","","143","","1.4","","91.8","","9.65","","12.1",""
7/20/2009,19:45:00,"","12.82","","242","","41","","1.9","","91.3","","9.61","","12.2",""
7/20/2009,20:00:00,"","12.76","","242","","35","","1.5","","91.0","","9.59","","12.2",""
7/20/2009,20:15:00,"","12.70","","242","","37","","1.6","","90.5","","9.56","","12.2",""
7/20/2009,20:30:00,"","12.64","","242","","29","","1.6","","90.1","","9.52","","12.1",""
7/20/2009,20:45:00,"","12.58","","242","","41","","27.4","","89.5","","9.48","","12.1",""
7/20/2009,21:00:00,"","12.53","","242","","55","","1.4","","89.2","","9.45","","12.1",""
