Hydrolab DS5 46712,,,,,,,,,
Log File Name : Deploy_20200729_46712,,,,,,,,,
Setup Date (M/D/YYYY) : 7/28/2020,,,,,,,,,
Setup Time (HH:MM:SS) : 21:00:05,,,,,,,,,
Starting Date (M/D/YYYY) : 7/29/2020,,,,,,,,,
Starting Time (HH:MM:SS) : 00:08:00,,,,,,,,,
Stopping Date (M/D/YYYY) : 8/29/2020,,,,,,,,,
Stopping Time (HH:MM:SS) : 00:08:00,,,,,,,,,
Interval (HH:MM:SS) : 00:15:00,,,,,,,,,
Sensor warmup (HH:MM:SS) : 00:02:00,,,,,,,,,
Circltr warmup (HH:MM:SS) : 00:02:00,,,,,,,,,
,,,,,,,,,
Date,Time,Temp,SpCond,TurbSC,LDO%,IBatt,Circ,LoggerID,SiteID
M/D/YYYY,HH:MM:SS,°C,mS/cm,NTU,Sat,%Left,Status,,
,,,,,,,,,
7/29/2020,0:08:00,21.51,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,0:23:00,21.48,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,0:38:00,21.42,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,0:53:00,21.37,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,1:08:00,21.34,0,126,2.3,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,1:23:00,21.34,0,126,2.3,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,1:38:00,21.38,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,1:53:00,21.42,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,2:08:00,21.48,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,2:23:00,21.54,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,2:38:00,21.61,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,2:53:00,21.66,0,126,2.5,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,3:08:00,21.69,0,126,2.5,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,3:23:00,21.65,0,126,2.5,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,3:38:00,21.58,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,3:53:00,21.5,0,126,2.4,100,1,Hydrolab DS5 46712,Mile28
7/29/2020,4:08:00,21.43,0,126,2.4,98,1,Hydrolab DS5 46712,Mile28
7/29/2020,4:23:00,21.39,0,126,2.4,98,1,Hydrolab DS5 46712,Mile28
7/29/2020,4:38:00,21.39,0,126,2.4,98,1,Hydrolab DS5 46712,Mile28
7/29/2020,4:53:00,21.41,0,126,2.4,98,1,Hydrolab DS5 46712,Mile28
7/29/2020,5:08:00,21.46,0,126,2.4,98,1,Hydrolab DS5 46712,Mile28
7/29/2020,5:23:00,21.51,0,126,2.4,96,1,Hydrolab DS5 46712,Mile28
7/29/2020,5:38:00,21.58,0,126,2.4,98,1,Hydrolab DS5 46712,Mile28
7/29/2020,5:53:00,21.63,0,126,2.4,96,1,Hydrolab DS5 46712,Mile28
7/29/2020,6:08:00,21.67,0,126,2.5,96,1,Hydrolab DS5 46712,Mile28
7/29/2020,6:23:00,21.64,0,126,2.4,96,1,Hydrolab DS5 46712,Mile28
7/29/2020,6:38:00,21.58,0,126,2.4,96,1,Hydrolab DS5 46712,Mile28
7/29/2020,6:53:00,21.51,0,126,2.4,96,1,Hydrolab DS5 46712,Mile28
7/29/2020,7:08:00,21.45,0,126,2.4,96,1,Hydrolab DS5 46712,Mile28
7/29/2020,7:23:00,21.43,0,126,2.4,96,1,Hydrolab DS5 46712,Mile28
7/29/2020,7:38:00,21.44,0,126,2.4,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,7:53:00,21.49,0,126,2.4,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,8:08:00,21.55,0,126,2.4,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,8:23:00,21.63,0,126,2.4,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,8:38:00,21.7,0,126,2.5,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,8:53:00,21.76,0,126,2.5,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,9:08:00,21.7,0,126,2.5,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,9:23:00,21.23,0,126,2.3,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,9:38:00,20.49,0,126,2.1,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,9:53:00,19.99,0,126,1.9,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,10:08:00,19.71,0,126,1.8,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,10:23:00,19.54,0,126,1.8,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,10:38:00,19.44,0,126,1.7,94,1,Hydrolab DS5 46712,Mile28
7/29/2020,10:53:00,19.2,0,126,1.7,93,1,Hydrolab DS5 46712,Mile28
7/29/2020,11:08:00,6.9,0.2,126,0,91,1,Hydrolab DS5 46712,Mile28
7/29/2020,11:23:00,6.92,0.2,126,0,91,1,Hydrolab DS5 46712,Mile28
7/29/2020,11:38:00,6.87,0.2,126,0,91,1,Hydrolab DS5 46712,Mile28
7/29/2020,11:53:00,6.94,0.2,126,0,91,1,Hydrolab DS5 46712,Mile28
7/29/2020,12:08:00,6.95,0.2,126,0,91,1,Hydrolab DS5 46712,Mile28
7/29/2020,12:23:00,6.98,0.2,126,0,89,1,Hydrolab DS5 46712,Mile28
7/29/2020,12:38:00,7.01,0.2,126,0,89,1,Hydrolab DS5 46712,Mile28
7/29/2020,12:53:00,7.05,0.2,126,0,89,1,Hydrolab DS5 46712,Mile28
7/29/2020,13:08:00,7.1,0.2,126,0,89,1,Hydrolab DS5 46712,Mile28
7/29/2020,13:23:00,7.15,0.2,126,0,89,1,Hydrolab DS5 46712,Mile28
7/29/2020,13:38:00,7.23,0.2,126,0,89,1,Hydrolab DS5 46712,Mile28
7/29/2020,13:53:00,7.3,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
7/29/2020,14:08:00,7.39,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
7/29/2020,14:23:00,7.46,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
7/29/2020,14:38:00,7.54,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
7/29/2020,14:53:00,7.61,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
7/29/2020,15:08:00,7.67,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
7/29/2020,15:23:00,7.72,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
7/29/2020,15:38:00,7.77,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
7/29/2020,15:53:00,7.81,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
7/29/2020,16:08:00,7.86,0.2,126,0,87,1,Hydrolab DS5 46712,Mile28
