"Plot Title: 10324644"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10324644, SEN S/N: 10324644)","Coupler Detached (LGR S/N: 10324644, SEN S/N: 10324644)","Coupler Attached (LGR S/N: 10324644, SEN S/N: 10324644)","Stopped (LGR S/N: 10324644, SEN S/N: 10324644)","End Of File (LGR S/N: 10324644, SEN S/N: 10324644)"
51,05/08/19 02:00:00 PM,16.082,,,,
52,05/08/19 03:00:00 PM,16.177,,,,
53,05/08/19 04:00:00 PM,16.392,,,,
54,05/08/19 05:00:00 PM,16.749,,,,
55,05/08/19 06:00:00 PM,17.391,,,,
56,05/08/19 07:00:00 PM,18.057,,,,
57,05/08/19 08:00:00 PM,18.414,,,,
58,05/08/19 09:00:00 PM,18.533,,,,
59,05/08/19 10:00:00 PM,18.604,,,,
60,05/08/19 11:00:00 PM,18.604,,,,
61,05/09/19 12:00:00 AM,18.557,,,,
62,05/09/19 01:00:00 AM,18.509,,,,
63,05/09/19 02:00:00 AM,18.485,,,,
64,05/09/19 03:00:00 AM,18.533,,,,
65,05/09/19 04:00:00 AM,18.557,,,,
66,05/09/19 05:00:00 AM,18.557,,,,
67,05/09/19 06:00:00 AM,18.557,,,,
68,05/09/19 07:00:00 AM,18.557,,,,
69,05/09/19 08:00:00 AM,18.580,,,,
70,05/09/19 09:00:00 AM,18.557,,,,
71,05/09/19 10:00:00 AM,19.318,,,,
72,05/09/19 11:00:00 AM,20.150,,,,
73,05/09/19 12:00:00 PM,6.864,,,,
74,05/09/19 01:00:00 PM,7.293,,,,
75,05/09/19 02:00:00 PM,7.594,,,,
76,05/09/19 03:00:00 PM,7.795,,,,
77,05/09/19 04:00:00 PM,8.020,,,,
78,05/09/19 05:00:00 PM,8.145,,,,
79,05/09/19 06:00:00 PM,8.220,,,,
80,05/09/19 07:00:00 PM,8.245,,,,
81,05/09/19 08:00:00 PM,8.295,,,,
82,05/09/19 09:00:00 PM,8.295,,,,
83,05/09/19 10:00:00 PM,8.245,,,,
84,05/09/19 11:00:00 PM,8.120,,,,
85,05/10/19 12:00:00 AM,7.945,,,,
86,05/10/19 01:00:00 AM,7.845,,,,
87,05/10/19 02:00:00 AM,7.820,,,,
88,05/10/19 03:00:00 AM,7.745,,,,
89,05/10/19 04:00:00 AM,7.645,,,,
90,05/10/19 05:00:00 AM,7.569,,,,
91,05/10/19 06:00:00 AM,7.544,,,,
92,05/10/19 07:00:00 AM,7.544,,,,
93,05/10/19 08:00:00 AM,7.569,,,,
94,05/10/19 09:00:00 AM,7.569,,,,
95,05/10/19 10:00:00 AM,7.569,,,,
96,05/10/19 11:00:00 AM,7.544,,,,
97,05/10/19 12:00:00 PM,7.519,,,,
98,05/10/19 01:00:00 PM,7.569,,,,
99,05/10/19 02:00:00 PM,7.745,,,,
100,05/10/19 03:00:00 PM,7.870,,,,
101,05/10/19 04:00:00 PM,8.045,,,,
102,05/10/19 05:00:00 PM,8.095,,,,
103,05/10/19 06:00:00 PM,8.170,,,,
104,05/10/19 07:00:00 PM,8.245,,,,
105,05/10/19 08:00:00 PM,8.195,,,,
106,05/10/19 09:00:00 PM,8.020,,,,
107,05/10/19 10:00:00 PM,7.920,,,,
108,05/10/19 11:00:00 PM,7.770,,,,
109,05/11/19 12:00:00 AM,7.594,,,,
110,05/11/19 01:00:00 AM,7.393,,,,
111,05/11/19 02:00:00 AM,7.242,,,,
112,05/11/19 03:00:00 AM,7.091,,,,
113,05/11/19 04:00:00 AM,6.965,,,,
114,05/11/19 05:00:00 AM,6.788,,,,
115,05/11/19 06:00:00 AM,6.611,,,,
116,05/11/19 07:00:00 AM,6.484,,,,
117,05/11/19 08:00:00 AM,6.408,,,,
118,05/11/19 09:00:00 AM,6.357,,,,
119,05/11/19 10:00:00 AM,6.357,,,,
120,05/11/19 11:00:00 AM,6.458,,,,
121,05/11/19 12:00:00 PM,6.611,,,,
122,05/11/19 01:00:00 PM,6.712,,,,
123,05/11/19 02:00:00 PM,6.839,,,,
124,05/11/19 03:00:00 PM,6.839,,,,
125,05/11/19 04:00:00 PM,6.965,,,,
126,05/11/19 05:00:00 PM,6.990,,,,
127,05/11/19 06:00:00 PM,6.914,,,,
128,05/11/19 07:00:00 PM,6.813,,,,
129,05/11/19 08:00:00 PM,6.813,,,,
130,05/11/19 09:00:00 PM,6.737,,,,
131,05/11/19 10:00:00 PM,6.636,,,,
132,05/11/19 11:00:00 PM,6.535,,,,
133,05/12/19 12:00:00 AM,6.408,,,,
134,05/12/19 01:00:00 AM,6.255,,,,
135,05/12/19 02:00:00 AM,6.077,,,,
136,05/12/19 03:00:00 AM,6.000,,,,
137,05/12/19 04:00:00 AM,5.924,,,,
138,05/12/19 05:00:00 AM,5.821,,,,
139,05/12/19 06:00:00 AM,5.719,,,,
140,05/12/19 07:00:00 AM,5.616,,,,
141,05/12/19 08:00:00 AM,5.591,,,,
142,05/12/19 09:00:00 AM,5.642,,,,
143,05/12/19 10:00:00 AM,5.821,,,,
144,05/12/19 11:00:00 AM,6.026,,,,
145,05/12/19 12:00:00 PM,6.281,,,,
146,05/12/19 01:00:00 PM,6.433,,,,
147,05/12/19 02:00:00 PM,6.737,,,,
148,05/12/19 03:00:00 PM,6.864,,,,
149,05/12/19 04:00:00 PM,7.041,,,,
150,05/12/19 05:00:00 PM,7.116,,,,
151,05/12/19 06:00:00 PM,7.217,,,,
152,05/12/19 07:00:00 PM,7.368,,,,
153,05/12/19 08:00:00 PM,7.519,,,,
154,05/12/19 09:00:00 PM,7.419,,,,
155,05/12/19 10:00:00 PM,7.217,,,,
156,05/12/19 11:00:00 PM,7.066,,,,
157,05/13/19 12:00:00 AM,6.940,,,,
158,05/13/19 01:00:00 AM,6.763,,,,
159,05/13/19 02:00:00 AM,6.687,,,,
160,05/13/19 03:00:00 AM,6.560,,,,
161,05/13/19 04:00:00 AM,6.408,,,,
162,05/13/19 05:00:00 AM,6.331,,,,
163,05/13/19 06:00:00 AM,6.281,,,,
164,05/13/19 07:00:00 AM,6.230,,,,
165,05/13/19 08:00:00 AM,6.204,,,,
166,05/13/19 09:00:00 AM,6.179,,,,
167,05/13/19 10:00:00 AM,6.153,,,,
168,05/13/19 11:00:00 AM,6.281,,,,
169,05/13/19 12:00:00 PM,6.535,,,,
170,05/13/19 01:00:00 PM,6.813,,,,
171,05/13/19 02:00:00 PM,7.091,,,,
172,05/13/19 03:00:00 PM,7.268,,,,
173,05/13/19 04:00:00 PM,7.368,,,,
174,05/13/19 05:00:00 PM,7.444,,,,
175,05/13/19 06:00:00 PM,7.444,,,,
176,05/13/19 07:00:00 PM,7.444,,,,
177,05/13/19 08:00:00 PM,7.444,,,,
178,05/13/19 09:00:00 PM,7.444,,,,
179,05/13/19 10:00:00 PM,7.444,,,,
180,05/13/19 11:00:00 PM,7.393,,,,
181,05/14/19 12:00:00 AM,7.268,,,,
182,05/14/19 01:00:00 AM,7.116,,,,
183,05/14/19 02:00:00 AM,6.940,,,,
184,05/14/19 03:00:00 AM,6.788,,,,
185,05/14/19 04:00:00 AM,6.661,,,,
186,05/14/19 05:00:00 AM,6.509,,,,
187,05/14/19 06:00:00 AM,6.433,,,,
188,05/14/19 07:00:00 AM,6.357,,,,
189,05/14/19 08:00:00 AM,6.331,,,,
190,05/14/19 09:00:00 AM,6.357,,,,
191,05/14/19 10:00:00 AM,6.458,,,,
192,05/14/19 11:00:00 AM,6.611,,,,
193,05/14/19 12:00:00 PM,6.788,,,,
194,05/14/19 01:00:00 PM,7.041,,,,
195,05/14/19 02:00:00 PM,7.242,,,,
196,05/14/19 03:00:00 PM,7.469,,,,
197,05/14/19 04:00:00 PM,7.670,,,,
198,05/14/19 05:00:00 PM,7.770,,,,
199,05/14/19 06:00:00 PM,7.870,,,,
200,05/14/19 07:00:00 PM,7.945,,,,
201,05/14/19 08:00:00 PM,7.970,,,,
202,05/14/19 09:00:00 PM,7.895,,,,
203,05/14/19 10:00:00 PM,7.820,,,,
204,05/14/19 11:00:00 PM,7.745,,,,
205,05/15/19 12:00:00 AM,7.645,,,,
206,05/15/19 01:00:00 AM,7.544,,,,
207,05/15/19 02:00:00 AM,7.444,,,,
208,05/15/19 03:00:00 AM,7.293,,,,
209,05/15/19 04:00:00 AM,7.167,,,,
210,05/15/19 05:00:00 AM,7.015,,,,
211,05/15/19 06:00:00 AM,6.839,,,,
212,05/15/19 07:00:00 AM,6.687,,,,
213,05/15/19 08:00:00 AM,6.611,,,,
214,05/15/19 09:00:00 AM,6.585,,,,
215,05/15/19 10:00:00 AM,6.712,,,,
216,05/15/19 11:00:00 AM,6.940,,,,
217,05/15/19 12:00:00 PM,7.242,,,,
218,05/15/19 01:00:00 PM,7.569,,,,
219,05/15/19 02:00:00 PM,7.895,,,,
220,05/15/19 03:00:00 PM,8.245,,,,
221,05/15/19 04:00:00 PM,8.568,,,,
222,05/15/19 05:00:00 PM,8.767,,,,
223,05/15/19 06:00:00 PM,8.841,,,,
224,05/15/19 07:00:00 PM,8.965,,,,
225,05/15/19 08:00:00 PM,9.089,,,,
226,05/15/19 09:00:00 PM,9.064,,,,
227,05/15/19 10:00:00 PM,8.990,,,,
228,05/15/19 11:00:00 PM,8.891,,,,
229,05/16/19 12:00:00 AM,8.693,,,,
230,05/16/19 01:00:00 AM,8.494,,,,
231,05/16/19 02:00:00 AM,8.369,,,,
232,05/16/19 03:00:00 AM,8.245,,,,
233,05/16/19 04:00:00 AM,8.070,,,,
234,05/16/19 05:00:00 AM,7.895,,,,
235,05/16/19 06:00:00 AM,7.770,,,,
236,05/16/19 07:00:00 AM,7.645,,,,
237,05/16/19 08:00:00 AM,7.594,,,,
238,05/16/19 09:00:00 AM,7.619,,,,
239,05/16/19 10:00:00 AM,7.720,,,,
240,05/16/19 11:00:00 AM,7.895,,,,
241,05/16/19 12:00:00 PM,8.120,,,,
242,05/16/19 01:00:00 PM,8.419,,,,
243,05/16/19 02:00:00 PM,8.742,,,,
244,05/16/19 03:00:00 PM,9.040,,,,
245,05/16/19 04:00:00 PM,9.287,,,,
246,05/16/19 05:00:00 PM,9.485,,,,
247,05/16/19 06:00:00 PM,9.682,,,,
248,05/16/19 07:00:00 PM,9.682,,,,
249,05/16/19 08:00:00 PM,9.731,,,,
250,05/16/19 09:00:00 PM,9.608,,,,
251,05/16/19 10:00:00 PM,9.435,,,,
252,05/16/19 11:00:00 PM,9.287,,,,
253,05/17/19 12:00:00 AM,9.163,,,,
254,05/17/19 01:00:00 AM,9.064,,,,
255,05/17/19 02:00:00 AM,8.990,,,,
256,05/17/19 03:00:00 AM,8.891,,,,
257,05/17/19 04:00:00 AM,8.792,,,,
258,05/17/19 05:00:00 AM,8.668,,,,
259,05/17/19 06:00:00 AM,8.568,,,,
260,05/17/19 07:00:00 AM,8.519,,,,
261,05/17/19 08:00:00 AM,8.543,,,,
262,05/17/19 09:00:00 AM,8.568,,,,
263,05/17/19 10:00:00 AM,8.693,,,,
264,05/17/19 11:00:00 AM,8.965,,,,
265,05/17/19 12:00:00 PM,9.262,,,,
266,05/17/19 01:00:00 PM,9.583,,,,
267,05/17/19 02:00:00 PM,9.854,,,,
268,05/17/19 03:00:00 PM,9.903,,,,
269,05/17/19 04:00:00 PM,10.222,,,,
270,05/17/19 05:00:00 PM,10.320,,,,
271,05/17/19 06:00:00 PM,10.124,,,,
272,05/17/19 07:00:00 PM,10.026,,,,
273,05/17/19 08:00:00 PM,10.001,,,,
274,05/17/19 09:00:00 PM,9.756,,,,
275,05/17/19 10:00:00 PM,9.558,,,,
276,05/17/19 11:00:00 PM,9.534,,,,
277,05/18/19 12:00:00 AM,9.361,,,,
278,05/18/19 01:00:00 AM,9.163,,,,
279,05/18/19 02:00:00 AM,8.965,,,,
280,05/18/19 03:00:00 AM,8.767,,,,
281,05/18/19 04:00:00 AM,8.593,,,,
282,05/18/19 05:00:00 AM,8.394,,,,
283,05/18/19 06:00:00 AM,8.295,,,,
284,05/18/19 07:00:00 AM,8.270,,,,
285,05/18/19 08:00:00 AM,8.095,,,,
286,05/18/19 09:00:00 AM,8.095,,,,
287,05/18/19 10:00:00 AM,8.145,,,,
288,05/18/19 11:00:00 AM,8.369,,,,
289,05/18/19 12:00:00 PM,8.668,,,,
290,05/18/19 01:00:00 PM,8.941,,,,
291,05/18/19 02:00:00 PM,9.188,,,,
292,05/18/19 03:00:00 PM,9.262,,,,
293,05/18/19 04:00:00 PM,9.262,,,,
294,05/18/19 05:00:00 PM,9.238,,,,
295,05/18/19 06:00:00 PM,9.163,,,,
296,05/18/19 07:00:00 PM,9.114,,,,
297,05/18/19 08:00:00 PM,9.064,,,,
298,05/18/19 09:00:00 PM,8.941,,,,
299,05/18/19 10:00:00 PM,8.866,,,,
300,05/18/19 11:00:00 PM,8.717,,,,
301,05/19/19 12:00:00 AM,8.568,,,,
302,05/19/19 01:00:00 AM,8.444,,,,
303,05/19/19 02:00:00 AM,8.319,,,,
304,05/19/19 03:00:00 AM,8.220,,,,
305,05/19/19 04:00:00 AM,8.120,,,,
306,05/19/19 05:00:00 AM,8.045,,,,
307,05/19/19 06:00:00 AM,7.970,,,,
308,05/19/19 07:00:00 AM,7.920,,,,
309,05/19/19 08:00:00 AM,7.895,,,,
310,05/19/19 09:00:00 AM,7.945,,,,
311,05/19/19 10:00:00 AM,8.045,,,,
312,05/19/19 11:00:00 AM,8.220,,,,
313,05/19/19 12:00:00 PM,8.394,,,,
314,05/19/19 01:00:00 PM,8.618,,,,
315,05/19/19 02:00:00 PM,8.916,,,,
316,05/19/19 03:00:00 PM,9.287,,,,
317,05/19/19 04:00:00 PM,9.435,,,,
318,05/19/19 05:00:00 PM,9.608,,,,
319,05/19/19 06:00:00 PM,9.657,,,,
320,05/19/19 07:00:00 PM,9.657,,,,
321,05/19/19 08:00:00 PM,9.657,,,,
322,05/19/19 09:00:00 PM,9.632,,,,
323,05/19/19 10:00:00 PM,9.534,,,,
324,05/19/19 11:00:00 PM,9.386,,,,
325,05/20/19 12:00:00 AM,9.188,,,,
326,05/20/19 01:00:00 AM,8.965,,,,
327,05/20/19 02:00:00 AM,8.817,,,,
328,05/20/19 03:00:00 AM,8.742,,,,
329,05/20/19 04:00:00 AM,8.593,,,,
330,05/20/19 05:00:00 AM,8.469,,,,
331,05/20/19 06:00:00 AM,8.344,,,,
332,05/20/19 07:00:00 AM,8.270,,,,
333,05/20/19 08:00:00 AM,8.195,,,,
334,05/20/19 09:00:00 AM,8.270,,,,
335,05/20/19 10:00:00 AM,8.369,,,,
336,05/20/19 11:00:00 AM,8.568,,,,
337,05/20/19 12:00:00 PM,8.792,,,,
338,05/20/19 01:00:00 PM,8.941,,,,
339,05/20/19 02:00:00 PM,9.213,,,,
340,05/20/19 03:00:00 PM,9.558,,,,
341,05/20/19 04:00:00 PM,9.854,,,,
342,05/20/19 05:00:00 PM,10.124,,,,
343,05/20/19 06:00:00 PM,10.271,,,,
344,05/20/19 07:00:00 PM,10.247,,,,
345,05/20/19 08:00:00 PM,10.173,,,,
346,05/20/19 09:00:00 PM,10.001,,,,
347,05/20/19 10:00:00 PM,9.854,,,,
348,05/20/19 11:00:00 PM,9.756,,,,
349,05/21/19 12:00:00 AM,9.657,,,,
350,05/21/19 01:00:00 AM,9.534,,,,
351,05/21/19 02:00:00 AM,9.386,,,,
352,05/21/19 03:00:00 AM,9.238,,,,
353,05/21/19 04:00:00 AM,9.089,,,,
354,05/21/19 05:00:00 AM,8.941,,,,
355,05/21/19 06:00:00 AM,8.817,,,,
356,05/21/19 07:00:00 AM,8.717,,,,
357,05/21/19 08:00:00 AM,8.643,,,,
358,05/21/19 09:00:00 AM,8.643,,,,
359,05/21/19 10:00:00 AM,8.841,,,,
360,05/21/19 11:00:00 AM,9.114,,,,
361,05/21/19 12:00:00 PM,9.386,,,,
362,05/21/19 01:00:00 PM,9.682,,,,
363,05/21/19 02:00:00 PM,9.977,,,,
364,05/21/19 03:00:00 PM,10.222,,,,
365,05/21/19 04:00:00 PM,10.443,,,,
366,05/21/19 05:00:00 PM,10.614,,,,
367,05/21/19 06:00:00 PM,10.687,,,,
368,05/21/19 07:00:00 PM,10.712,,,,
369,05/21/19 08:00:00 PM,10.687,,,,
370,05/21/19 09:00:00 PM,10.516,,,,
371,05/21/19 10:00:00 PM,10.345,,,,
372,05/21/19 11:00:00 PM,10.149,,,,
373,05/22/19 12:00:00 AM,9.952,,,,
374,05/22/19 01:00:00 AM,9.805,,,,
375,05/22/19 02:00:00 AM,9.682,,,,
376,05/22/19 03:00:00 AM,9.632,,,,
377,05/22/19 04:00:00 AM,9.534,,,,
378,05/22/19 05:00:00 AM,9.460,,,,
379,05/22/19 06:00:00 AM,9.410,,,,
380,05/22/19 07:00:00 AM,9.361,,,,
381,05/22/19 08:00:00 AM,9.336,,,,
382,05/22/19 09:00:00 AM,9.336,,,,
383,05/22/19 10:00:00 AM,9.336,,,,
384,05/22/19 11:00:00 AM,9.435,,,,
385,05/22/19 12:00:00 PM,9.509,,,,
386,05/22/19 01:00:00 PM,9.657,,,,
387,05/22/19 02:00:00 PM,9.903,,,,
388,05/22/19 03:00:00 PM,10.198,,,,
389,05/22/19 04:00:00 PM,10.492,,,,
390,05/22/19 05:00:00 PM,10.761,,,,
391,05/22/19 06:00:00 PM,10.883,,,,
392,05/22/19 07:00:00 PM,10.932,,,,
393,05/22/19 08:00:00 PM,10.932,,,,
394,05/22/19 09:00:00 PM,10.858,,,,
395,05/22/19 10:00:00 PM,10.712,,,,
396,05/22/19 11:00:00 PM,10.541,,,,
397,05/23/19 12:00:00 AM,10.394,,,,
398,05/23/19 01:00:00 AM,10.247,,,,
399,05/23/19 02:00:00 AM,10.124,,,,
400,05/23/19 03:00:00 AM,10.001,,,,
401,05/23/19 04:00:00 AM,9.879,,,,
402,05/23/19 05:00:00 AM,9.780,,,,
403,05/23/19 06:00:00 AM,9.731,,,,
404,05/23/19 07:00:00 AM,9.682,,,,
405,05/23/19 08:00:00 AM,9.632,,,,
406,05/23/19 09:00:00 AM,9.608,,,,
407,05/23/19 10:00:00 AM,9.583,,,,
408,05/23/19 11:00:00 AM,9.657,,,,
409,05/23/19 12:00:00 PM,9.854,,,,
410,05/23/19 01:00:00 PM,10.001,,,,
411,05/23/19 02:00:00 PM,10.198,,,,
412,05/23/19 03:00:00 PM,10.345,,,,
413,05/23/19 04:00:00 PM,10.541,,,,
414,05/23/19 05:00:00 PM,10.687,,,,
415,05/23/19 06:00:00 PM,10.858,,,,
416,05/23/19 07:00:00 PM,10.883,,,,
417,05/23/19 08:00:00 PM,10.907,,,,
418,05/23/19 09:00:00 PM,10.883,,,,
419,05/23/19 10:00:00 PM,10.810,,,,
420,05/23/19 11:00:00 PM,10.712,,,,
421,05/24/19 12:00:00 AM,10.614,,,,
422,05/24/19 01:00:00 AM,10.541,,,,
423,05/24/19 02:00:00 AM,10.467,,,,
424,05/24/19 03:00:00 AM,10.369,,,,
425,05/24/19 04:00:00 AM,10.271,,,,
426,05/24/19 05:00:00 AM,10.173,,,,
427,05/24/19 06:00:00 AM,10.051,,,,
428,05/24/19 07:00:00 AM,9.977,,,,
429,05/24/19 08:00:00 AM,9.903,,,,
430,05/24/19 09:00:00 AM,9.805,,,,
431,05/24/19 10:00:00 AM,9.731,,,,
432,05/24/19 11:00:00 AM,9.706,,,,
433,05/24/19 12:00:00 PM,9.731,,,,
434,05/24/19 01:00:00 PM,9.829,,,,
435,05/24/19 02:00:00 PM,9.928,,,,
436,05/24/19 03:00:00 PM,10.100,,,,
437,05/24/19 04:00:00 PM,10.320,,,,
438,05/24/19 05:00:00 PM,10.443,,,,
439,05/24/19 06:00:00 PM,10.565,,,,
440,05/24/19 07:00:00 PM,10.663,,,,
441,05/24/19 08:00:00 PM,10.712,,,,
442,05/24/19 09:00:00 PM,10.712,,,,
443,05/24/19 10:00:00 PM,10.736,,,,
444,05/24/19 11:00:00 PM,10.638,,,,
445,05/25/19 12:00:00 AM,10.492,,,,
446,05/25/19 01:00:00 AM,10.320,,,,
447,05/25/19 02:00:00 AM,10.149,,,,
448,05/25/19 03:00:00 AM,10.001,,,,
449,05/25/19 04:00:00 AM,9.879,,,,
450,05/25/19 05:00:00 AM,9.854,,,,
451,05/25/19 06:00:00 AM,9.829,,,,
452,05/25/19 07:00:00 AM,9.756,,,,
453,05/25/19 08:00:00 AM,9.731,,,,
454,05/25/19 09:00:00 AM,9.780,,,,
455,05/25/19 10:00:00 AM,9.928,,,,
456,05/25/19 11:00:00 AM,10.124,,,,
457,05/25/19 12:00:00 PM,10.345,,,,
458,05/25/19 01:00:00 PM,10.638,,,,
459,05/25/19 02:00:00 PM,10.956,,,,
460,05/25/19 03:00:00 PM,11.200,,,,
461,05/25/19 04:00:00 PM,11.394,,,,
462,05/25/19 05:00:00 PM,11.540,,,,
463,05/25/19 06:00:00 PM,11.565,,,,
464,05/25/19 07:00:00 PM,11.565,,,,
465,05/25/19 08:00:00 PM,11.516,,,,
466,05/25/19 09:00:00 PM,11.419,,,,
467,05/25/19 10:00:00 PM,11.248,,,,
468,05/25/19 11:00:00 PM,11.053,,,,
469,05/26/19 12:00:00 AM,10.883,,,,
470,05/26/19 01:00:00 AM,10.761,,,,
471,05/26/19 02:00:00 AM,10.590,,,,
472,05/26/19 03:00:00 AM,10.443,,,,
473,05/26/19 04:00:00 AM,10.320,,,,
474,05/26/19 05:00:00 AM,10.247,,,,
475,05/26/19 06:00:00 AM,10.149,,,,
476,05/26/19 07:00:00 AM,10.026,,,,
477,05/26/19 08:00:00 AM,9.928,,,,
478,05/26/19 09:00:00 AM,9.952,,,,
479,05/26/19 10:00:00 AM,10.051,,,,
480,05/26/19 11:00:00 AM,10.198,,,,
481,05/26/19 12:00:00 PM,10.394,,,,
482,05/26/19 01:00:00 PM,10.614,,,,
483,05/26/19 02:00:00 PM,10.858,,,,
484,05/26/19 03:00:00 PM,11.102,,,,
485,05/26/19 04:00:00 PM,11.297,,,,
486,05/26/19 05:00:00 PM,11.346,,,,
487,05/26/19 06:00:00 PM,11.516,,,,
488,05/26/19 07:00:00 PM,11.589,,,,
489,05/26/19 08:00:00 PM,11.516,,,,
490,05/26/19 09:00:00 PM,11.419,,,,
491,05/26/19 10:00:00 PM,11.297,,,,
492,05/26/19 11:00:00 PM,11.200,,,,
493,05/27/19 12:00:00 AM,11.053,,,,
494,05/27/19 01:00:00 AM,10.956,,,,
495,05/27/19 02:00:00 AM,10.883,,,,
496,05/27/19 03:00:00 AM,10.810,,,,
497,05/27/19 04:00:00 AM,10.687,,,,
498,05/27/19 05:00:00 AM,10.590,,,,
499,05/27/19 06:00:00 AM,10.541,,,,
500,05/27/19 07:00:00 AM,10.492,,,,
501,05/27/19 08:00:00 AM,10.443,,,,
502,05/27/19 09:00:00 AM,10.443,,,,
503,05/27/19 10:00:00 AM,10.492,,,,
504,05/27/19 11:00:00 AM,10.541,,,,
505,05/27/19 12:00:00 PM,10.638,,,,
506,05/27/19 01:00:00 PM,10.858,,,,
507,05/27/19 02:00:00 PM,11.102,,,,
508,05/27/19 03:00:00 PM,11.370,,,,
509,05/27/19 04:00:00 PM,11.613,,,,
510,05/27/19 05:00:00 PM,11.832,,,,
511,05/27/19 06:00:00 PM,11.977,,,,
512,05/27/19 07:00:00 PM,11.977,,,,
513,05/27/19 08:00:00 PM,11.880,,,,
514,05/27/19 09:00:00 PM,11.734,,,,
515,05/27/19 10:00:00 PM,11.589,,,,
516,05/27/19 11:00:00 PM,11.443,,,,
517,05/28/19 12:00:00 AM,11.321,,,,
518,05/28/19 01:00:00 AM,11.175,,,,
519,05/28/19 02:00:00 AM,11.029,,,,
520,05/28/19 03:00:00 AM,10.858,,,,
521,05/28/19 04:00:00 AM,10.687,,,,
522,05/28/19 05:00:00 AM,10.565,,,,
523,05/28/19 06:00:00 AM,10.467,,,,
524,05/28/19 07:00:00 AM,10.394,,,,
525,05/28/19 08:00:00 AM,10.320,,,,
526,05/28/19 09:00:00 AM,10.271,,,,
527,05/28/19 10:00:00 AM,10.222,,,,
528,05/28/19 11:00:00 AM,10.222,,,,
529,05/28/19 12:00:00 PM,10.222,,,,
530,05/28/19 01:00:00 PM,10.271,,,,
531,05/28/19 02:00:00 PM,10.516,,,,
532,05/28/19 03:00:00 PM,10.736,,,,
533,05/28/19 04:00:00 PM,10.907,,,,
534,05/28/19 05:00:00 PM,10.907,,,,
535,05/28/19 06:00:00 PM,10.980,,,,
536,05/28/19 07:00:00 PM,11.053,,,,
537,05/28/19 08:00:00 PM,10.956,,,,
538,05/28/19 09:00:00 PM,10.907,,,,
539,05/28/19 10:00:00 PM,10.834,,,,
540,05/28/19 11:00:00 PM,10.761,,,,
541,05/29/19 12:00:00 AM,10.638,,,,
542,05/29/19 01:00:00 AM,10.516,,,,
543,05/29/19 02:00:00 AM,10.467,,,,
544,05/29/19 03:00:00 AM,10.467,,,,
