"Plot Title: 10886779"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10886779, SEN S/N: 10886779)","Coupler Detached (LGR S/N: 10886779, SEN S/N: 10886779)","Coupler Attached (LGR S/N: 10886779, SEN S/N: 10886779)","Host Connected (LGR S/N: 10886779, SEN S/N: 10886779)","Stopped (LGR S/N: 10886779, SEN S/N: 10886779)","End Of File (LGR S/N: 10886779, SEN S/N: 10886779)"
1,06/22/17 08:30:00 AM,22.824,Logged,,,,
2,06/22/17 08:30:10 AM,22.824,,,,,
3,06/22/17 08:30:20 AM,22.824,,,,,
4,06/22/17 08:30:30 AM,22.824,,,,,
5,06/22/17 08:30:40 AM,22.824,,,,,
6,06/22/17 08:30:50 AM,22.824,,,,,
7,06/22/17 08:31:00 AM,22.824,,,,,
8,06/22/17 08:31:10 AM,22.824,,,,,
9,06/22/17 08:31:20 AM,22.824,,,,,
10,06/22/17 08:31:30 AM,22.824,,,,,
11,06/22/17 08:31:40 AM,22.824,,,,,
12,06/22/17 08:31:50 AM,22.824,,,,,
13,06/22/17 08:32:00 AM,22.824,,,,,
14,06/22/17 08:32:10 AM,22.824,,,,,
15,06/22/17 08:32:20 AM,22.824,,,,,
16,06/22/17 08:32:30 AM,22.824,,,,,
17,06/22/17 08:32:40 AM,22.824,,,,,
18,06/22/17 08:32:50 AM,22.824,,,,,
19,06/22/17 08:33:00 AM,22.824,,,,,
20,06/22/17 08:33:10 AM,22.824,,,,,
21,06/22/17 08:33:20 AM,22.824,,,,,
22,06/22/17 08:33:30 AM,22.824,,,,,
23,06/22/17 08:33:40 AM,22.824,,,,,
24,06/22/17 08:33:50 AM,22.824,,,,,
25,06/22/17 08:34:00 AM,22.824,,,,,
26,06/22/17 08:34:10 AM,22.824,,,,,
27,06/22/17 08:34:20 AM,22.824,,,,,
28,06/22/17 08:34:30 AM,22.824,,,,,
29,06/22/17 08:34:40 AM,22.824,,,,,
30,06/22/17 08:34:50 AM,22.824,,,,,
31,06/22/17 08:35:00 AM,22.824,,,,,
32,06/22/17 08:35:10 AM,22.824,,,,,
33,06/22/17 08:35:20 AM,22.824,,,,,
34,06/22/17 08:35:30 AM,22.824,,,,,
35,06/22/17 08:35:40 AM,22.824,,,,,
36,06/22/17 08:35:50 AM,22.824,,,,,
37,06/22/17 08:36:00 AM,22.824,,,,,
38,06/22/17 08:36:10 AM,22.824,,,,,
39,06/22/17 08:36:20 AM,22.824,,,,,
40,06/22/17 08:36:30 AM,22.824,,,,,
41,06/22/17 08:36:40 AM,22.824,,,,,
42,06/22/17 08:36:50 AM,22.824,,,,,
43,06/22/17 08:37:00 AM,22.824,,,,,
44,06/22/17 08:37:10 AM,22.824,,,,,
45,06/22/17 08:37:20 AM,22.824,,,,,
46,06/22/17 08:37:30 AM,22.824,,,,,
47,06/22/17 08:37:40 AM,22.824,,,,,
48,06/22/17 08:37:50 AM,22.824,,,,,
49,06/22/17 08:38:00 AM,22.824,,,,,
50,06/22/17 08:38:10 AM,22.824,,,,,
51,06/22/17 08:38:20 AM,22.824,,,,,
52,06/22/17 08:38:30 AM,22.824,,,,,
53,06/22/17 08:38:40 AM,22.824,,,,,
54,06/22/17 08:38:50 AM,22.824,,,,,
55,06/22/17 08:39:00 AM,22.824,,,,,
56,06/22/17 08:39:10 AM,22.824,,,,,
57,06/22/17 08:39:20 AM,22.824,,,,,
58,06/22/17 08:39:30 AM,22.824,,,,,
59,06/22/17 08:39:40 AM,22.824,,,,,
60,06/22/17 08:39:50 AM,22.824,,,,,
61,06/22/17 08:40:00 AM,22.824,,,,,
62,06/22/17 08:40:10 AM,22.824,,,,,
63,06/22/17 08:40:20 AM,22.824,,,,,
64,06/22/17 08:40:30 AM,22.824,,,,,
65,06/22/17 08:40:40 AM,22.824,,,,,
66,06/22/17 08:40:50 AM,22.824,,,,,
67,06/22/17 08:41:00 AM,22.824,,,,,
68,06/22/17 08:41:10 AM,22.824,,,,,
69,06/22/17 08:41:20 AM,22.824,,,,,
70,06/22/17 08:41:30 AM,22.824,,,,,
71,06/22/17 08:41:40 AM,22.824,,,,,
72,06/22/17 08:41:50 AM,22.824,,,,,
73,06/22/17 08:42:00 AM,22.824,,,,,
74,06/22/17 08:42:10 AM,22.824,,,,,
75,06/22/17 08:42:20 AM,22.824,,,,,
76,06/22/17 08:42:30 AM,22.824,,,,,
77,06/22/17 08:42:40 AM,22.824,,,,,
78,06/22/17 08:42:50 AM,22.824,,,,,
79,06/22/17 08:43:00 AM,22.824,,,,,
80,06/22/17 08:43:10 AM,22.824,,,,,
81,06/22/17 08:43:20 AM,22.824,,,,,
82,06/22/17 08:43:30 AM,22.824,,,,,
83,06/22/17 08:43:40 AM,22.824,,,,,
84,06/22/17 08:43:50 AM,22.824,,,,,
85,06/22/17 08:44:00 AM,22.824,,,,,
86,06/22/17 08:44:10 AM,22.824,,,,,
87,06/22/17 08:44:20 AM,22.824,,,,,
88,06/22/17 08:44:30 AM,22.824,,,,,
89,06/22/17 08:44:40 AM,22.824,,,,,
90,06/22/17 08:44:50 AM,22.824,,,,,
91,06/22/17 08:45:00 AM,22.824,,,,,
92,06/22/17 08:45:10 AM,22.824,,,,,
93,06/22/17 08:45:20 AM,22.824,,,,,
94,06/22/17 08:45:30 AM,22.824,,,,,
